Gold	Predictions	Probabilities	Filename
French Guiana	['French Guiana', 'Martinique', 'Mayotte', 'Guadeloupe', 'Réunion']	[1.0, 1.3884450954443725e-18, 8.111617430030554e-20, 2.1124704343455303e-26, 6.952900032430146e-31]	6bQdEVxgZXHhRW7ZvcBVbQ
French Guiana	['Martinique', 'Mayotte', 'Réunion', 'French Guiana', 'Guadeloupe']	[0.9999983310699463, 1.2739394605887355e-06, 3.4962812378580566e-07, 5.978936790107525e-11, 2.0484966153921924e-11]	Agn5eqiss8xCJdwJzd6gMQ
French Guiana	['Mayotte', 'Martinique', 'French Guiana', 'Grand Est', 'Réunion']	[1.0, 2.770784490735423e-08, 5.8013251980071345e-09, 4.3215530971663758e-16, 4.9074657052913256e-18]	W61f4JTbZkFEim4T2R8SJA
French Guiana	['French Guiana', 'Mayotte', 'Guadeloupe', 'Martinique', 'Réunion']	[1.0, 1.1315691222577029e-12, 2.8868975609376315e-19, 1.1680188491477255e-20, 1.1198870733391248e-30]	EHBhjk3zEFv2dhMmOW2pDg
French Guiana	['French Guiana', 'Martinique', 'Grand Est', 'Hauts-de-France', 'Réunion']	[0.5069423317909241, 0.4930576980113983, 7.124098504857328e-15, 1.6109041335727245e-17, 8.038570971292375e-18]	cfXFESXtne-c6DbXkg4akw
French Guiana	['Martinique', 'French Guiana', 'Mayotte', 'Guadeloupe', 'Réunion']	[0.9999825954437256, 1.7181684597744606e-05, 1.8700819737205165e-07, 3.8350869422889244e-19, 1.7097560485987096e-25]	W-XW3li2Z4pLO1rEyqoGZg
French Guiana	['Martinique', 'Guadeloupe', 'Mayotte', 'Réunion', 'French Guiana']	[0.9735402464866638, 0.0264597050845623, 1.2258419973543155e-11, 2.813029485997792e-13, 1.5608825883439496e-25]	vIky1pJKWCy47ku0L0D0kQ
French Guiana	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[0.9999997615814209, 2.2899835983025696e-07, 1.0104872494309802e-08, 4.344220745218376e-20, 8.826679522591457e-32]	9w4kl8T5HYaI8SGkrDAyZg
French Guiana	['Martinique', 'French Guiana', 'Réunion', 'Guadeloupe', 'Grand Est']	[0.9303910732269287, 0.0696089118719101, 3.5958642313760336e-11, 3.5132552842273698e-15, 5.130371623609706e-16]	xiRrxUubjm3PBaCaXBY3FA
French Guiana	['Martinique', 'Guadeloupe', 'French Guiana', 'Réunion', 'Mayotte']	[1.0, 9.84157986119666e-17, 2.4073371632929254e-22, 1.9110098236563382e-24, 1.9464732114808479e-38]	DLDR9QMyLKJeUwrMfZAMTw
French Guiana	['French Guiana', 'Mayotte', 'Martinique', 'Réunion', 'Guadeloupe']	[1.0, 4.400802292026107e-11, 8.83159661501708e-25, 9.409695920987716e-31, 3.097248305610479e-34]	BLhyfsEvukV4_3n6HL-pOg
French Guiana	['French Guiana', 'Mayotte', 'New Aquitaine', 'Centre-Loire Valley', 'Guadeloupe']	[1.0, 2.942726775082116e-44, 0.0, 0.0, 0.0]	2W_9PILUFAXqEzcedTa1lg
French Guiana	['Martinique', 'French Guiana', 'Mayotte', 'Guadeloupe', 'Réunion']	[1.0, 6.896185844595948e-09, 3.570516066797194e-20, 1.998894185516335e-27, 3.1198591762665765e-28]	dKL1MNX2NcxiU_2412T8VA
French Guiana	['French Guiana', 'Réunion', 'Martinique', 'Guadeloupe', 'Mayotte']	[0.9999793767929077, 1.8529077351558954e-05, 2.199449909312534e-06, 3.8170303099912054e-14, 2.770283934433286e-15]	3I3V1_stGLxoE4NXrTsccg
French Guiana	['French Guiana', 'Martinique', 'Guadeloupe', 'Réunion', 'Mayotte']	[0.7784072756767273, 0.2215927392244339, 3.7594593779201324e-13, 3.139718370817786e-14, 5.482059331723821e-34]	fumdRo94kvTvKkGmYxFfDg
French Guiana	['French Guiana', 'Martinique', 'Grand Est', 'Guadeloupe', 'Hauts-de-France']	[1.0, 1.4844573348327117e-09, 5.614699175970732e-14, 1.8375955860618112e-18, 4.892245995610656e-20]	1-9yWgoiqTWnvr6mArHUGA
French Guiana	['Martinique', 'French Guiana', 'Mayotte', 'Réunion', 'Guadeloupe']	[0.9999947547912598, 5.221504579822067e-06, 7.690419412398342e-10, 8.422732150137942e-15, 1.7996863897269947e-19]	AIp-BvLLad72fVISyoxdkg
French Guiana	['Mayotte', 'French Guiana', 'Réunion', 'Guadeloupe', 'Martinique']	[1.0, 1.4085138437536227e-11, 3.482464293253361e-18, 7.700653790754711e-23, 7.155927665215326e-23]	3Zme9cDlUikBKotsMugsiA
French Guiana	['Martinique', 'Réunion', 'Guadeloupe', 'French Guiana', 'Mayotte']	[1.0, 6.068199620666971e-16, 2.6501998286555826e-17, 9.883710388331175e-26, 2.973102721893285e-39]	xdri8l86cYTPned17_zjtg
French Guiana	['French Guiana', 'Martinique', 'Mayotte', 'Guadeloupe', 'Réunion']	[1.0, 7.558326881040855e-11, 1.7622740696192005e-14, 1.678098794057265e-16, 5.339717102789459e-19]	yp5hVH98045GATWDqIJLsw
French Guiana	['French Guiana', 'Martinique', 'Mayotte', 'Grand Est', 'Guadeloupe']	[1.0, 4.671495482111432e-11, 2.15234841193933e-15, 2.0216558868592013e-18, 6.078824693596669e-19]	r8q0GGOzg5UK8DvAsBjxCg
French Guiana	['French Guiana', 'Martinique', 'Réunion', 'Mayotte', 'Guadeloupe']	[0.9997410178184509, 0.0002589764480944723, 3.468858800688695e-20, 8.61992799438006e-21, 3.5998796407943525e-28]	39QJPdkRLf-EwexLVfvNUw
French Guiana	['French Guiana', 'Réunion', 'Martinique', 'Mayotte', 'Grand Est']	[1.0, 1.3083865546548168e-08, 1.816335100444759e-15, 1.1431574673171755e-20, 1.9932621138655426e-32]	8oA2jopAzXsRZ4bZJF4NWw
French Guiana	['Martinique', 'French Guiana', 'Guadeloupe', 'Réunion', 'Mayotte']	[0.9999921321868896, 7.8369503171416e-06, 2.854908323635108e-11, 2.555330900657325e-24, 5.733021591604426e-29]	l1TRshqp9LQkpB-OO45pNA
French Guiana	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[1.0, 5.275722525510673e-09, 7.42267094838001e-16, 2.4867797730955547e-21, 2.64303551470524e-29]	ZzrLT4TqU7AMeXGdTSfObg
French Guiana	['French Guiana', 'Réunion', 'Martinique', 'Mayotte', 'Guadeloupe']	[0.999895453453064, 0.00010344550537411124, 1.0552834055488347e-06, 3.322169183875891e-21, 4.4123355749549405e-22]	rc2nB9CRCgTg0_hmDSmzTQ
French Guiana	['French Guiana', 'Réunion', 'Mayotte', 'Martinique', 'Guadeloupe']	[1.0, 3.872735909339788e-24, 5.226961789634347e-25, 5.251940084122039e-27, 1.6242680013108558e-31]	EJh6H966kyph60G_zj3qhA
French Guiana	['Mayotte', 'French Guiana', 'Grand Est', 'Martinique', 'Réunion']	[0.8853282332420349, 0.11467180401086807, 1.3745262720335499e-17, 1.007460572944996e-24, 4.217458399745523e-26]	X5_QfASaGU41SPEhcTUctg
French Guiana	['Martinique', 'Réunion', 'Guadeloupe', 'French Guiana', 'Mayotte']	[1.0, 5.867260236686045e-12, 5.6054539807580406e-14, 7.698374492495068e-35, 1.3191773296409112e-37]	bGAVwVDaZQwadqBcoNZ1gg
French Guiana	['Mayotte', 'Hauts-de-France', 'Réunion', 'New Aquitaine', 'Guadeloupe']	[0.9998257756233215, 0.0001742338645271957, 3.06505087976916e-09, 6.1850052857082e-11, 3.335156315616844e-13]	ydwqKQ3wYeZToI_jmWJrtw
French Guiana	['Martinique', 'Guadeloupe', 'French Guiana', 'Réunion', 'Mayotte']	[1.0, 5.028756078218066e-09, 7.510904186738673e-18, 6.786594029909424e-19, 5.1683590187575556e-30]	4yAD1l9Prk16QdJ8Gp0dhg
French Guiana	['Martinique', 'Mayotte', 'French Guiana', 'Guadeloupe', 'Réunion']	[0.9624930024147034, 0.03695158660411835, 0.0005553055088967085, 3.498598355466953e-10, 7.214111171502738e-14]	AwczjaIl4S5C1uvLzbceuA
French Guiana	['French Guiana', 'New Aquitaine', 'Centre-Loire Valley', 'Ile-de-France', 'Normandy']	[1.0, 0.0, 0.0, 0.0, 0.0]	jdxxL8SYqqInIifrxIJv1A
French Guiana	['French Guiana', 'Guadeloupe', 'Réunion', 'Martinique', 'Mayotte']	[0.9956426620483398, 0.004357242025434971, 1.0967666241867846e-07, 6.099790450520004e-09, 7.080463992892305e-11]	7DNP_vIq88Qs4TCVhQhqiw
French Guiana	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[1.0, 9.88747538704926e-12, 8.431061554503886e-17, 7.88428461533531e-25, 5.2190267117444386e-27]	yjP_Skz5N5GopM7_3xPBpw
French Guiana	['Mayotte', 'French Guiana', 'Guadeloupe', 'Martinique', 'Réunion']	[0.9997835755348206, 0.00021639213082380593, 3.219872424242709e-10, 2.18007851354729e-11, 2.9838651414033127e-25]	dxvjk4RNst5EqRrQ_orCsQ
French Guiana	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Mayotte']	[0.9999809265136719, 1.9040426195715554e-05, 1.850059688779382e-10, 2.796798857162761e-25, 3.2503214299581248e-28]	kFqs4YiGmWyL8NbOaqGfuA
French Guiana	['Martinique', 'Guadeloupe', 'Réunion', 'French Guiana', 'Centre-Loire Valley']	[1.0, 1.3553122620230725e-14, 1.3302869593533024e-26, 3.5632907193269854e-35, 0.0]	YhBU1uCIKPF9fxWjpZgd7w
French Guiana	['French Guiana', 'Grand Est', 'Mayotte', 'Martinique', 'Réunion']	[0.9999432563781738, 2.956046228064224e-05, 2.6972664272761904e-05, 1.624691492452257e-07, 1.0344515999349824e-07]	VK2-4xL-WsO6W_sI2zAv6Q
French Guiana	['Martinique', 'Guadeloupe', 'French Guiana', 'Réunion', 'Mayotte']	[1.0, 1.9519101775427455e-14, 7.986913111686415e-23, 8.598944400994618e-27, 3.652063615417186e-29]	U5C-GSgtOCwkAXM1kcdgiA
French Guiana	['French Guiana', 'Mayotte', 'Martinique', 'Guadeloupe', 'Réunion']	[1.0, 9.21675736034556e-23, 5.433391573832482e-27, 7.906823384195883e-30, 1.049124134270704e-40]	ZwZis2nbamHvGhxHm2a-Jg
French Guiana	['French Guiana', 'Réunion', 'Martinique', 'Guadeloupe', 'Hauts-de-France']	[0.850223958492279, 0.14977604150772095, 5.684121617832716e-09, 7.606865144903154e-16, 5.534887137147078e-20]	xkVNljqVnp3ExNjIHdJCuw
French Guiana	['Martinique', 'French Guiana', 'Guadeloupe', 'Hauts-de-France', 'Réunion']	[0.9999998807907104, 1.76751143499132e-07, 3.777797519255444e-12, 1.39399282624074e-15, 1.251946128905133e-18]	ed27YBnM9kXoaxpUMyZ-ag
French Guiana	['Martinique', 'French Guiana', 'Guadeloupe', 'Réunion', 'Mayotte']	[0.9958912134170532, 0.004107036627829075, 1.822393414840917e-06, 1.9911359345169133e-13, 1.5533814716180252e-19]	srofbYHp5Fte_666OH2krQ
French Guiana	['Martinique', 'Réunion', 'Guadeloupe', 'French Guiana', 'Mayotte']	[0.9947035908699036, 0.005296425893902779, 2.137162593502718e-15, 1.0644336445565978e-29, 4.327908827296019e-36]	6hSXmZE4JCd2BWb4_sGlfw
French Guiana	['Martinique', 'French Guiana', 'Réunion', 'Mayotte', 'Guadeloupe']	[0.9999748468399048, 1.7526310330140404e-05, 7.614036803715862e-06, 8.84016297664214e-12, 1.1480978927974617e-12]	E-rZeRk5kA9xFOAtmugnOQ
French Guiana	['French Guiana', 'Réunion', 'Martinique', 'Mayotte', 'Guadeloupe']	[0.6819953322410583, 0.318000465631485, 4.190579602436628e-06, 2.1233130754195182e-18, 2.1686447766482748e-20]	CJhnjLCPV7sxM6hc8bpoBg
French Guiana	['Mayotte', 'French Guiana', 'Martinique', 'Réunion', 'Guadeloupe']	[1.0, 5.419212387863803e-12, 1.7624950393393154e-15, 6.049295285798289e-23, 1.086367647167176e-23]	vSJKul_GapMOutEazvc3rA
French Guiana	['Martinique', 'Réunion', 'Guadeloupe', 'French Guiana', 'Mayotte']	[0.9981513619422913, 0.0018051214283332229, 4.354673728812486e-05, 3.4503812567504566e-12, 1.411828395346935e-17]	foXJbZO-3BfDJ67MrDqYmg
French Guiana	['French Guiana', 'Mayotte', 'Martinique', 'Réunion', 'Guadeloupe']	[1.0, 2.300365453677955e-09, 8.682685905736451e-23, 3.484918234260205e-28, 2.644756200984985e-32]	T50MZKe49wjYKVdaQZO9vw
French Guiana	['Réunion', 'Guadeloupe', 'Martinique', 'French Guiana', 'Mayotte']	[0.999981164932251, 1.8839864424080588e-05, 8.560887415631768e-11, 3.526809053133739e-11, 2.6145973530902537e-21]	yqR68U1IldYr9r2X42lXwQ
French Guiana	['Martinique', 'Guadeloupe', 'Réunion', 'Grand Est', 'French Guiana']	[0.9999974966049194, 2.5494289275229676e-06, 3.108820756381192e-09, 1.2634410356847977e-14, 6.446354303595101e-16]	aYrDQxFfrHvRgE6HPxfYRA
French Guiana	['French Guiana', 'Martinique', 'Réunion', 'Guadeloupe', 'Grand Est']	[1.0, 5.051432362679353e-13, 2.62210589646475e-15, 1.3834632903453467e-20, 3.590340665780128e-24]	4dFbfXnSQQpZr0ioUhYwIQ
French Guiana	['French Guiana', 'Réunion', 'Martinique', 'Mayotte', 'Guadeloupe']	[0.9999933242797852, 6.242641575227026e-06, 4.326674059029756e-07, 7.487665374609608e-15, 2.9916976056917313e-16]	TooysIw4iK8EgVSAPoWj5g
French Guiana	['French Guiana', 'Mayotte', 'Martinique', 'Réunion', 'Guadeloupe']	[0.9998077750205994, 0.00019229167082812637, 4.8702588628657395e-08, 1.4658105743534211e-19, 5.408344700831331e-26]	yegjgX3dKnyJZ_bwIDpcGQ
Bourgogne-Franche-Comté	['Hauts-de-France', 'Grand Est', 'Ile-de-France', 'New Aquitaine', 'Normandy']	[0.9934808015823364, 0.006519227754324675, 8.615244802279154e-12, 5.121299503697919e-17, 1.762991203725722e-20]	7T9A6I1LF5IaOahcJ6-V7g
Bourgogne-Franche-Comté	['New Aquitaine', 'Hauts-de-France', 'Ile-de-France', 'Occitania', 'Grand Est']	[0.9991581439971924, 0.0008104854496195912, 3.141730485367589e-05, 1.6175136317159167e-13, 2.6141567569525645e-16]	C7DKNn89F4vp0NL5ouKRQw
Bourgogne-Franche-Comté	['Pays de la Loire', 'New Aquitaine', 'Hauts-de-France', 'Centre-Loire Valley', 'Grand Est']	[0.979013204574585, 0.016400998458266258, 0.0032448607962578535, 0.0012700079241767526, 7.092018495313823e-05]	6fyvMCUeF2fuVhtFo98vEw
Bourgogne-Franche-Comté	['Hauts-de-France', 'Grand Est', 'Ile-de-France', 'Centre-Loire Valley', 'New Aquitaine']	[0.8961008787155151, 0.10389911383390427, 1.4801723180468684e-09, 3.610433133016677e-11, 1.3737337039665485e-15]	_VGCMUDRIIK0oOkCoNAUTQ
Bourgogne-Franche-Comté	['Centre-Loire Valley', 'Hauts-de-France', 'New Aquitaine', 'Grand Est', 'Normandy']	[0.9998114705085754, 0.00018548531807027757, 2.9054947390250163e-06, 1.8952114544390497e-07, 1.0516332693555341e-08]	UvmBFslOPJo_KPKXHtQWbg
Bourgogne-Franche-Comté	['Hauts-de-France', 'Bourgogne-Franche-Comté', 'Grand Est', 'New Aquitaine', 'Centre-Loire Valley']	[0.999994158744812, 5.829985184391262e-06, 1.1664177653261665e-13, 5.266822741886413e-17, 1.0358857557150057e-23]	TYb6mRSRsCdkndvG_54qTg
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'New Aquitaine', 'Ile-de-France', 'Bourgogne-Franche-Comté']	[0.9999997615814209, 2.8435019316930266e-07, 5.830609328683067e-09, 1.389716575443443e-18, 2.927361491669621e-20]	DWqTOQf3DM2S72a7eUceZA
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'New Aquitaine', 'Centre-Loire Valley', 'Pays de la Loire']	[0.9977720379829407, 0.0022279084660112858, 4.1072891886640567e-14, 8.316047053412063e-17, 7.338559693282301e-22]	YDrG-uyMjTd0D8DrBkROrQ
Bourgogne-Franche-Comté	['Hauts-de-France', 'Pays de la Loire', 'Bourgogne-Franche-Comté', 'Centre-Loire Valley', 'New Aquitaine']	[0.9106473922729492, 0.06914133578538895, 0.010207864455878735, 0.010003403760492802, 9.600585165183903e-14]	a6jk-W7OoWiqGoFNqUJr8w
Bourgogne-Franche-Comté	['Ile-de-France', 'Hauts-de-France', 'Grand Est', 'New Aquitaine', 'Normandy']	[0.8425112366676331, 0.1289275735616684, 0.028561187908053398, 5.565918392846925e-09, 2.815611975853121e-20]	DKFjJYlNnLMlHPhX8AySkA
Bourgogne-Franche-Comté	['Hauts-de-France', 'Grand Est', 'Ile-de-France', 'New Aquitaine', 'Normandy']	[0.9845786094665527, 0.01542130671441555, 2.645735897033319e-08, 1.5731693725484774e-11, 5.123099427323252e-12]	5AVW7LPRPgXOS3L5BaL5HQ
Bourgogne-Franche-Comté	['Bourgogne-Franche-Comté', 'Grand Est', 'New Aquitaine', 'Hauts-de-France', 'Centre-Loire Valley']	[0.9998801946640015, 0.00011978118709521368, 2.165766350981091e-11, 4.145438332880946e-12, 2.1100859942036523e-16]	EYwJsbMkpiTr3aBFyjF--A
Bourgogne-Franche-Comté	['Bourgogne-Franche-Comté', 'New Aquitaine', 'Hauts-de-France', 'Auvergne-Rhône-Alpes', 'Centre-Loire Valley']	[0.9942428469657898, 0.005757084582000971, 2.828541012522834e-10, 1.4542858020258342e-12, 8.221562672197993e-14]	jd7V5dvmpjAylPIDtQzqrg
Bourgogne-Franche-Comté	['Centre-Loire Valley', 'Hauts-de-France', 'New Aquitaine', 'Grand Est', 'Normandy']	[0.9992685914039612, 0.0007271937211044133, 3.8012012737453915e-06, 3.215237143194827e-07, 2.4418951561321067e-13]	qnkG4WBkTuuXfMTkP3W3pQ
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Centre-Loire Valley', 'New Aquitaine', 'Normandy']	[1.0, 1.2714979654334773e-16, 7.910260444159176e-23, 3.205834576395368e-26, 1.5785502684669012e-26]	WOQy1S_zBeW_AYkNKkht0w
Bourgogne-Franche-Comté	['Centre-Loire Valley', 'Pays de la Loire', 'New Aquitaine', 'Bourgogne-Franche-Comté', 'Hauts-de-France']	[0.9999996423721313, 2.9778729526697134e-07, 4.9572747684578644e-08, 3.145868010534514e-10, 5.167453243732842e-14]	xrawNVRHfz37NEuk4Y0wSA
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Centre-Loire Valley', 'Pays de la Loire', 'New Aquitaine']	[0.9999998807907104, 1.1133954558317782e-07, 5.715559184798667e-27, 2.0824145735551407e-30, 2.3477919080233153e-34]	-sN9tce23HTBFPug87U18A
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Ile-de-France', 'New Aquitaine', 'Normandy']	[1.0, 8.786795333220838e-19, 1.4418897247166675e-24, 9.138954573061553e-25, 8.977854169369296e-27]	yYCHziXX7Wa2MJcKlO5fkQ
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Ile-de-France', 'New Aquitaine', 'Centre-Loire Valley']	[0.6525986194610596, 0.3473548889160156, 4.6510387619491667e-05, 4.6142322601694374e-11, 7.7834443787456805e-19]	Sbmz4e3G2OegSY8Egy6hVg
Bourgogne-Franche-Comté	['Hauts-de-France', 'Centre-Loire Valley', 'Normandy', 'New Aquitaine', 'Grand Est']	[0.999863862991333, 0.0001354669511783868, 6.274704560382816e-07, 4.738466841125444e-10, 4.816366489662771e-13]	-FGAq_0_1WqP6Ru0eF8uZA
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Centre-Loire Valley', 'Normandy', 'Pays de la Loire']	[1.0, 1.5117542535261477e-19, 3.247684880012507e-26, 2.1942986524878752e-29, 1.2431630467008194e-30]	WQnG4AP2iqMVLaA3CtN6tA
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Centre-Loire Valley', 'Normandy', 'New Aquitaine']	[1.0, 4.63878979672927e-09, 6.803048250604571e-13, 2.4721595415612003e-19, 1.6659202986846596e-19]	0afEokr5x1t8INsZlZYkvg
Bourgogne-Franche-Comté	['New Aquitaine', 'Auvergne-Rhône-Alpes', 'Hauts-de-France', 'Bourgogne-Franche-Comté', 'Guadeloupe']	[1.0, 3.4179448646337757e-20, 7.578671585269888e-21, 1.1145194810053605e-26, 3.1443285976925024e-28]	XZt-XY-HC10PI6TFzCcHUg
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'New Aquitaine', 'Bourgogne-Franche-Comté', 'Centre-Loire Valley']	[1.0, 8.554053732706679e-13, 3.807219974396106e-14, 3.5341731222159306e-27, 1.6238059436338075e-28]	zH81CvYZb-IlNNNIplAnKg
Bourgogne-Franche-Comté	['Hauts-de-France', 'New Aquitaine', 'Ile-de-France', 'Bourgogne-Franche-Comté', 'Normandy']	[0.730224609375, 0.16382262110710144, 0.10595275461673737, 9.017637402247835e-20, 5.3873243358780836e-21]	6_D0xhzoe-TRgehG1hGtJA
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'New Aquitaine', 'Bourgogne-Franche-Comté', 'Centre-Loire Valley']	[1.0, 7.889826559449701e-16, 3.830020073296125e-20, 2.2699344357837516e-24, 6.456092552884127e-38]	jFNqsQIrHEA41RghDNFpbA
Bourgogne-Franche-Comté	['Hauts-de-France', 'Grand Est', 'Ile-de-France', 'Normandy', 'Centre-Loire Valley']	[0.9935511350631714, 0.006448847707360983, 1.1765583174394578e-08, 4.1114255554773604e-13, 9.72652880004525e-14]	frkOzE2VCeZWL2RvgYWDzA
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Centre-Loire Valley', 'New Aquitaine', 'Pays de la Loire']	[0.9999088048934937, 9.121914627030492e-05, 2.6899001036611237e-19, 4.752915984037908e-22, 4.2743193582083854e-24]	h1CHNVTfC052PjK31n7P2w
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'New Aquitaine', 'Bourgogne-Franche-Comté', 'Centre-Loire Valley']	[1.0, 7.36326147623978e-13, 1.527823142522325e-14, 9.940316275014052e-18, 1.7980431178919757e-18]	DZ1wbxF3GT4WhMNK8DAuig
Bourgogne-Franche-Comté	['Grand Est', 'Normandy', 'Centre-Loire Valley', 'Hauts-de-France', 'New Aquitaine']	[0.8682682514190674, 0.13173054158687592, 1.0911032859439729e-06, 7.540646995707334e-10, 1.1824546333402686e-12]	mgZrp-1MwhboMTHdIuhxCQ
Bourgogne-Franche-Comté	['New Aquitaine', 'Hauts-de-France', 'Grand Est', 'Centre-Loire Valley', 'Bourgogne-Franche-Comté']	[0.9411530494689941, 0.05884574353694916, 1.0174940143770073e-06, 1.6073073538791505e-07, 1.0614579082357523e-07]	IoXR3O_-VoWxtFDA3MTDgg
Bourgogne-Franche-Comté	['Bourgogne-Franche-Comté', 'Hauts-de-France', 'Grand Est', 'New Aquitaine', 'Centre-Loire Valley']	[0.9997484087944031, 0.0002515395462978631, 1.315003336256615e-13, 1.2359009452509503e-14, 2.222582607141701e-19]	o3Hs9mAqS-dMtQ_o2yfh9A
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'New Aquitaine', 'Centre-Loire Valley', 'Normandy']	[1.0, 4.6999947768946136e-23, 1.5132052946250663e-23, 1.3949926212353554e-41, 4.820466717277371e-43]	CZtz51U7Le1yz9Yn8Y3_JA
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Centre-Loire Valley', 'New Aquitaine', 'Pays de la Loire']	[1.0, 2.0345863660509167e-08, 9.581578423473874e-14, 1.1056445964782878e-17, 1.3981627111452463e-23]	HbWPNslXzw9Zw0XqJNUN3Q
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Bourgogne-Franche-Comté', 'New Aquitaine', 'Centre-Loire Valley']	[1.0, 1.9692290020856262e-09, 9.99154968830962e-13, 8.40144062175599e-14, 2.981073934833172e-18]	0JDCsAFD0WK7OOYPw_6FJg
Bourgogne-Franche-Comté	['Centre-Loire Valley', 'New Aquitaine', 'Pays de la Loire', 'Hauts-de-France', 'Bourgogne-Franche-Comté']	[0.9999237060546875, 4.9235302867600694e-05, 2.7079355277237482e-05, 7.082705977268233e-09, 3.176799795445717e-11]	8_906L3UCmpQWOGp0tPjHw
Bourgogne-Franche-Comté	['Grand Est', 'New Aquitaine', 'Hauts-de-France', 'Centre-Loire Valley', 'Ile-de-France']	[0.7950103878974915, 0.20495592057704926, 3.3614025596762076e-05, 1.225374912650068e-09, 1.8770016790847777e-11]	ISwg_4O12Ws9RWE4eL-FXQ
Bourgogne-Franche-Comté	['Hauts-de-France', 'Centre-Loire Valley', 'Normandy', 'Pays de la Loire', 'Bourgogne-Franche-Comté']	[1.0, 1.6780543177219442e-08, 1.4648811053064037e-09, 2.4351213320089604e-13, 4.4034420587501044e-17]	X8Gq5yHhi4JWsT4zkRmNCQ
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'Centre-Loire Valley', 'Pays de la Loire', 'New Aquitaine']	[0.9999985694885254, 1.4226145594875561e-06, 3.5245872886946472e-09, 6.776835573427983e-18, 4.481597814868835e-22]	BmRrzcQsNpRho0pkaN78pw
Bourgogne-Franche-Comté	['Bourgogne-Franche-Comté', 'Hauts-de-France', 'Grand Est', 'New Aquitaine', 'Centre-Loire Valley']	[0.9956181049346924, 0.003990286495536566, 0.00039002441917546093, 1.5909275816738955e-06, 2.3915216595254973e-12]	yaV_aA0s2G0kZj5ZFkO4wA
Bourgogne-Franche-Comté	['Grand Est', 'Hauts-de-France', 'New Aquitaine', 'Centre-Loire Valley', 'Bourgogne-Franche-Comté']	[0.9999690055847168, 3.1004485208541155e-05, 1.6166982032619903e-12, 4.070941273463596e-20, 1.0511130588823964e-23]	66_wHd16NFdw794VijDi4w
