Gold	Predictions	Probabilities
Tanzania	['polynesia', 'micronesia', 'oceania', 'south east asia', 'caribbean']	[0.8273081183433533, 0.1555604785680771, 0.017130976542830467, 3.9987264699448133e-07, 1.6284630310892112e-09]	5D7ooEdKjZnsLWluXXlrOg
Tanzania	['west africa', 'sub-saharan africa', 'central africa', 'africa', 'east africa']	[0.9999997615814209, 2.234207130413779e-07, 3.2833087377365233e-12, 1.5187989212649133e-13, 2.125541499989736e-18]	lb9gRtcgpGuSXu_L9u5gkA
Tanzania	['micronesia', 'caribbean', 'oceania', 'central america', 'asia']	[0.9997603297233582, 0.0002397161297267303, 5.339255704228663e-10, 2.2238524081418425e-22, 9.040177508565204e-32]	xG36_pqvA8s6Xg3CKV24Sw
Tanzania	['east africa', 'sub-saharan africa', 'africa', 'west africa', 'southern africa']	[1.0, 6.837363467851088e-21, 5.987988230852701e-25, 1.324265066325633e-29, 3.444923087371174e-35]	3y1o2_zGXs1jpmvdc1a7xA
Tanzania	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'caribbean']	[1.0, 1.9624626576564275e-11, 5.616316063267111e-18, 2.6880007788958323e-27, 2.3140291430468118e-28]	9UNNw_wPAJKB8Eu0664gjA
Tanzania	['east africa', 'sub-saharan africa', 'africa', 'south asia', 'southern africa']	[1.0, 7.951333341749134e-11, 2.3038918764162492e-20, 2.804373154448047e-25, 2.0218326274515693e-26]	vgalyGpDFOqj_BQMnc2q_Q
Tanzania	['east africa', 'caribbean', 'southern africa', 'sub-saharan africa', 'africa']	[0.9999959468841553, 4.026506303489441e-06, 1.5442448431102207e-09, 2.608828409376984e-13, 2.1177285999037648e-13]	VQ_tYZZNHTAF8muXO6ZMlg
Tanzania	['east africa', 'caribbean', 'west africa', 'sub-saharan africa', 'africa']	[0.999478280544281, 0.0004499275528360158, 7.178664236562327e-05, 3.7070553293716557e-09, 1.8932628798040696e-09]	J4xNJtmPxJSIh-MAabQxtA
Tanzania	['east africa', 'south asia', 'south east asia', 'asia', 'east asia']	[0.9106969237327576, 0.08930309116840363, 3.858275244433829e-12, 1.7080399052592232e-14, 3.753935044125914e-18]	UpukFEL3iinSnIGRN9dizQ
Tanzania	['east africa', 'south east asia', 'sub-saharan africa', 'west africa', 'asia']	[0.7362958192825317, 0.26369866728782654, 3.5584887427830836e-06, 1.79238111286395e-06, 2.0086650920347893e-07]	6U_PxsaauyouVH8f2v96eQ
Tanzania	['east africa', 'sub-saharan africa', 'africa', 'southern africa', 'caribbean']	[1.0, 9.456049670028832e-22, 8.590438404746079e-23, 1.2025559535827371e-28, 3.085508854015774e-30]	ZWI49QN0vKbs17fXUBmI-w
Tanzania	['east africa', 'west africa', 'sub-saharan africa', 'central africa', 'south east asia']	[0.9944782257080078, 0.005285538733005524, 0.0002347742993151769, 1.3898127235734137e-06, 7.71286892131684e-08]	5cg37SaS5aWslAef9LkehA
Tanzania	['caribbean', 'east africa', 'latin america', 'southern africa', 'oceania']	[1.0, 3.7358213267499544e-20, 3.655683197850942e-24, 6.689671624399673e-25, 2.5197627574960895e-28]	yx1mvv_E__oVZ_rnsNzXSA
Tanzania	['east africa', 'south asia', 'caribbean', 'south east asia', 'latin america']	[1.0, 7.45336384896826e-18, 7.387241512342608e-18, 2.8693308296664194e-19, 4.1723601117277464e-23]	Sr6P9P317QF7_eYHIAF04Q
Tanzania	['southern africa', 'africa', 'sub-saharan africa', 'east africa', 'west africa']	[1.0, 9.950101159672542e-11, 2.69017420102477e-13, 1.3371656107426759e-26, 9.180135746986254e-28]	Wcfvw9gaO5whcCo-9os_bg
Tanzania	['south east asia', 'oceania', 'central africa', 'caribbean', 'micronesia']	[0.9611201882362366, 0.034266769886016846, 0.004612943157553673, 1.1763989782309636e-08, 2.6711499765547098e-12]	UesS7lLflaJ7yiI2eTeZnA
Tanzania	['oceania', 'caribbean', 'east africa', 'micronesia', 'west africa']	[0.9035789966583252, 0.0935371071100235, 0.002883891575038433, 2.8537443519383032e-09, 5.0698695241990777e-11]	EADjFuYiAmjNMyvds6svdA
Tanzania	['caribbean', 'central america', 'latin america', 'west africa', 'east africa']	[1.0, 5.255046398033869e-12, 1.3381508598399233e-18, 4.50517579447506e-21, 1.107290920500715e-24]	yUIuf-aJGH0DCs3i3jNPcg
Tanzania	['east africa', 'caribbean', 'oceania', 'africa', 'sub-saharan africa']	[1.0, 6.072976187687304e-14, 1.2528893133267904e-15, 1.610291239267732e-20, 1.717508593935911e-22]	314snI1YWetUmWcxlfoJmg
Tanzania	['east africa', 'south east asia', 'caribbean', 'southern africa', 'central america']	[0.9999995231628418, 5.228881718721823e-07, 9.955390834349553e-15, 2.4555836659575277e-15, 8.878378330459902e-17]	BK_I1NA-OUbaD4kqRTDAgw
Tanzania	['southern africa', 'east africa', 'sub-saharan africa', 'south east asia', 'africa']	[0.9999997615814209, 2.42343332956807e-07, 1.6036117989060017e-09, 1.1206979788624949e-09, 1.1024590528679878e-12]	cOpuzgRQJpTPkoL7hTdZPg
Tanzania	['east africa', 'sub-saharan africa', 'africa', 'caribbean', 'southern africa']	[1.0, 2.923407116384169e-08, 9.001550373144429e-12, 2.0508619799272236e-18, 3.679025361057959e-20]	li1BHC0YB2Rbrs1drbbt7Q
Tanzania	['east africa', 'west africa', 'caribbean', 'central africa', 'sub-saharan africa']	[0.9998407363891602, 0.00015928936772979796, 1.699119422937656e-08, 3.4958716477184737e-10, 8.403637161147337e-12]	sLadEZvYGT7s3Y06UTDR3A
Tanzania	['caribbean', 'east africa', 'sub-saharan africa', 'west africa', 'africa']	[1.0, 2.191986695308411e-24, 8.35016817821823e-27, 3.6812444513031286e-27, 7.337677419471248e-31]	4lCXLjghjZJIc_8xrOIWiQ
Tanzania	['south east asia', 'caribbean', 'east africa', 'oceania', 'asia']	[0.9961762428283691, 0.003823785809800029, 1.6608855133229405e-13, 1.9400796657214668e-17, 1.671296294119658e-20]	eG30f3WTURig7aDH02GdDA
Tanzania	['caribbean', 'oceania', 'asia', 'east africa', 'africa']	[1.0, 3.094163418948562e-28, 4.8919329389579364e-42, 4.175869423687955e-43, 1.6815581571897805e-44]	UL7Hjq4oCLeoiMbqPLAdZg
Tanzania	['east africa', 'africa', 'southern africa', 'sub-saharan africa', 'central africa']	[1.0, 3.603857316397479e-16, 3.898640779715022e-19, 1.4959718089973493e-20, 4.448265357177108e-25]	7ntbR33tEOvVlnbTwHt4Ig
Tanzania	['southern africa', 'sub-saharan africa', 'east africa', 'africa', 'south east asia']	[0.7884261012077332, 0.21131020784378052, 0.0002636011049617082, 1.1433390234572016e-08, 2.7484977705738726e-16]	nQ7HHgrsEcGIojldwg7dqg
Tanzania	['caribbean', 'east africa', 'sub-saharan africa', 'africa', 'southern africa']	[0.9999995231628418, 4.2567629066070367e-07, 2.2719993204509126e-13, 1.6942558151772429e-16, 1.437822659833748e-19]	fgfNiUHgOPOR9gB9DCyyHw
Tanzania	['east africa', 'sub-saharan africa', 'west africa', 'africa', 'central africa']	[1.0, 1.480429750909377e-18, 4.255778981865118e-20, 6.358186079467698e-22, 3.02334993515562e-22]	9kc5oMdEiMNTc58AJSjOBQ
Tanzania	['caribbean', 'east africa', 'central america', 'africa', 'oceania']	[1.0, 1.1737592372019653e-26, 1.8426407742960775e-35, 2.667985059258032e-37, 3.053180763416205e-38]	DCaO-BYIhB9qletBJX_xdg
Tanzania	['oceania', 'south east asia', 'micronesia', 'caribbean', 'west africa']	[0.9698890447616577, 0.030111031606793404, 1.1718217169450363e-14, 9.742949041947543e-15, 2.0229416828731334e-15]	fmjvJizIaQCq6xLPfXgn5Q
Tanzania	['caribbean', 'oceania', 'south east asia', 'polynesia', 'micronesia']	[0.9962857961654663, 0.003713228041306138, 9.987713838199852e-07, 4.775270179280255e-10, 1.462928216067194e-11]	sUKmCiTMpIoQ7_3gGfBsDA
Tanzania	['caribbean', 'micronesia', 'south east asia', 'west africa', 'oceania']	[0.9999998807907104, 1.7766510040928551e-07, 1.7164560788332506e-12, 4.1522791064882436e-13, 7.4626450801389e-16]	2Th1c0BAbVDgX-Mx120WLw
Tanzania	['east africa', 'central africa', 'west africa', 'sub-saharan africa', 'africa']	[0.9759859442710876, 0.024013452231884003, 6.418991347345582e-07, 1.41706771317196e-10, 2.459889896758074e-14]	av0JlZiYNCj7ZUEfJDaZFA
Tanzania	['west africa', 'east africa', 'central africa', 'africa', 'south east asia']	[1.0, 9.090194417506192e-13, 1.485075867245771e-15, 9.757544928406172e-17, 7.9741425971636555e-19]	X5tJtYrPZeRMXoaAQj1IsQ
Tanzania	['caribbean', 'south east asia', 'micronesia', 'oceania', 'far east asia']	[0.9989932179450989, 0.0010067769326269627, 1.604547328337702e-10, 1.9902584631015554e-19, 7.675003714626364e-20]	neGWVZCVbENBbfkk3yzPSA
Tanzania	['caribbean', 'central america', 'east africa', 'west africa', 'sub-saharan africa']	[0.9999850988388062, 1.3708504411624745e-05, 1.220157059833582e-06, 1.6347834544405693e-12, 1.5137481972081251e-16]	03MZaTGKqdj5zfzzOV0L3A
Tanzania	['east africa', 'central africa', 'west africa', 'africa', 'sub-saharan africa']	[1.0, 7.893978803963364e-09, 1.9563295295933975e-15, 3.2080772013259667e-16, 6.694462524036297e-20]	TlOR7SzuTF77s5dYXB3zQw
Tanzania	['east africa', 'sub-saharan africa', 'africa', 'west africa', 'central africa']	[1.0, 3.67049040810006e-19, 1.616346944521702e-20, 5.06410236294151e-23, 3.911760222090114e-29]	ClkHvAIXRt0wun9wKDdYqA
Tanzania	['caribbean', 'south east asia', 'east africa', 'oceania', 'micronesia']	[0.9991334080696106, 0.000750496459659189, 0.00011616862320806831, 3.738995875066098e-13, 1.2979410899671153e-15]	r5HO3oxkdjd-URJyS6-j4Q
Tanzania	['south east asia', 'east africa', 'asia', 'far east asia', 'east asia']	[0.9995792508125305, 0.00041642377618700266, 4.2891169869108126e-06, 7.774990096187651e-10, 4.324279823109123e-11]	Y5R41zopj9KPPCARJysHLg
Tanzania	['caribbean', 'central america', 'latin america', 'west africa', 'east africa']	[1.0, 7.521126055938174e-14, 6.12012737254509e-18, 2.5578225919793906e-21, 5.055901175644215e-22]	qiEpB_iVPYhvgB3BxWFn4Q
Tanzania	['sub-saharan africa', 'east africa', 'southern africa', 'africa', 'caribbean']	[0.9990646243095398, 0.0009292525937780738, 6.1470882428693585e-06, 3.270299586688452e-08, 2.9207985728349656e-21]	sx5yn73m4UPrCK1GW95wbQ
Tanzania	['south east asia', 'far east asia', 'asia', 'east africa', 'east asia']	[1.0, 2.1000579237060315e-25, 1.0360671339808597e-28, 3.1566455215399664e-29, 1.368346443023842e-29]	r3JY3ILLLlgFH6xApIur5Q
Tanzania	['east africa', 'caribbean', 'central america', 'africa', 'south east asia']	[0.9999996423721313, 3.761398659207771e-07, 7.160712452679296e-13, 1.1323017007249924e-14, 4.029222227673775e-15]	nGHfwMBUjhaXjwiDWzZ88w
Tanzania	['caribbean', 'central america', 'latin america', 'south east asia', 'southern africa']	[1.0, 2.7403115648543694e-23, 1.542815188702537e-23, 2.726426355367263e-28, 5.2584071522452345e-30]	I8IDI6tkwwEP1y9NSu7KxQ
Tanzania	['caribbean', 'oceania', 'east africa', 'southern africa', 'polynesia']	[1.0, 3.3560016987621566e-08, 2.5735263070084498e-17, 2.685396945331082e-20, 1.8637566657363125e-20]	25ULvG3I5DtBmOtjWumX9A
Tanzania	['caribbean', 'latin america', 'south east asia', 'southern europe', 'southern africa']	[1.0, 6.952808166324115e-27, 3.7559254663846547e-28, 1.23816110194711e-29, 1.1551539727338509e-30]	8Ap6QFKSzOUAVcLmcuPAeQ
Tanzania	['micronesia', 'oceania', 'south east asia', 'polynesia', 'caribbean']	[0.9999650716781616, 3.487723370199092e-05, 1.7104875458737179e-12, 1.2296221441228383e-14, 4.648214847285904e-15]	C-l1GvjJIyB320hH7_hqZw
Tanzania	['east africa', 'sub-saharan africa', 'caribbean', 'africa', 'southern africa']	[1.0, 1.7639187332996187e-10, 1.432675084524302e-14, 1.262330660194242e-15, 6.499529311488052e-17]	TOuJcuqiGTnggyC8NO1LOw
Tanzania	['east africa', 'caribbean', 'africa', 'sub-saharan africa', 'oceania']	[1.0, 1.5420108766261986e-13, 9.187959939130733e-18, 1.138360869896005e-22, 2.7129535432561813e-25]	WRX1SxmQa12hP2071OmJ4w
Tanzania	['caribbean', 'east africa', 'south east asia', 'central america', 'sub-saharan africa']	[1.0, 2.4068902253204794e-12, 2.591170665044247e-16, 2.401736227641791e-19, 4.397308292203234e-20]	XtNQ-dax7-PcOJmMqpkSMQ
Tanzania	['east africa', 'south east asia', 'caribbean', 'southern africa', 'oceania']	[1.0, 4.67379260293832e-12, 1.3182896329470657e-18, 1.431431267885098e-19, 1.3610962296466848e-19]	9hH6TH1a5_B9Dongnn0Adg
Tanzania	['caribbean', 'central america', 'latin america', 'north america', 'south america']	[0.9999833106994629, 1.6690722986822948e-05, 4.054649411361355e-12, 7.808305395453538e-18, 7.960473397151538e-22]	-QHQTHREC7zPJ9C2ffglWA
Tanzania	['east africa', 'west africa', 'central africa', 'south east asia', 'sub-saharan africa']	[0.9965450167655945, 0.0030294025782495737, 0.00039601523894816637, 2.670602043508552e-05, 2.9081356842652895e-06]	mw6Y77ptwAOjbs23igse0g
Tanzania	['caribbean', 'southern africa', 'oceania', 'east africa', 'africa']	[1.0, 7.151177301148101e-16, 8.030502320725288e-17, 2.6538419048926536e-17, 1.467574472386205e-20]	0Ya0bO7YPVEN9CV0LjsQ7w
Tanzania	['east africa', 'south east asia', 'sub-saharan africa', 'africa', 'south asia']	[0.9999998807907104, 9.023433023003236e-08, 9.445158515714296e-15, 6.057262201856432e-15, 1.8753259821373456e-18]	8rHCUHRajm-E9EFVdp3U9Q
Tanzania	['east africa', 'west africa', 'caribbean', 'central africa', 'central america']	[0.9982914328575134, 0.0015642344951629639, 0.00014438183279708028, 7.841866711544299e-09, 3.8824792270020225e-09]	8s28OXkJ6U1Vw775UyVtQw
Tanzania	['caribbean', 'east africa', 'latin america', 'africa', 'sub-saharan africa']	[0.9999997615814209, 2.921880764006346e-07, 5.468832497967924e-09, 7.051872513664723e-14, 7.215625920522313e-16]	VnS11wbbhoM87t30ycbYLg
Tanzania	['east africa', 'southern africa', 'sub-saharan africa', 'africa', 'caribbean']	[1.0, 6.855268797067993e-09, 9.416510904358688e-10, 1.08484090309037e-13, 1.335698496798372e-17]	ywGNcoZyKxlg7RDpsHdrSw
Tanzania	['caribbean', 'oceania', 'south east asia', 'east africa', 'polynesia']	[0.9999998807907104, 8.127648953859534e-08, 5.853724843312433e-15, 6.39976032811201e-18, 7.290735280854235e-19]	dK3BOWzLlDWDcmHwDydglA
Tanzania	['west africa', 'caribbean', 'central africa', 'africa', 'east africa']	[0.9804334044456482, 0.014345644041895866, 0.005220124032348394, 8.256996579802944e-07, 2.3873619525716094e-08]	21iOMc4tXgwBUUytk3sXYg
Tanzania	['caribbean', 'east africa', 'oceania', 'micronesia', 'southern africa']	[1.0, 3.8460257077125383e-26, 2.9051997191194146e-29, 1.9520795215178881e-31, 1.2880469063559646e-32]	76I8xL8ezlVOIxo4czW3pw
Tanzania	['east africa', 'sub-saharan africa', 'africa', 'west africa', 'central africa']	[1.0, 1.7207923974638106e-09, 2.2506983603570925e-16, 1.6244125815341083e-21, 2.2800012870105033e-24]	12gxmhchAaaUw2lD3k2Tcg
Tanzania	['caribbean', 'south east asia', 'central america', 'east africa', 'latin america']	[0.9999874830245972, 1.0901418136199936e-05, 1.5739045693408116e-06, 2.3953479824645463e-11, 1.0324779732125226e-16]	YwLAwGedWvf_of37ZxzxWg
Tanzania	['east africa', 'central africa', 'west africa', 'sub-saharan africa', 'africa']	[0.999985933303833, 1.4058465239941142e-05, 9.920853721867573e-11, 8.607090192479239e-13, 1.0291036957061489e-14]	eboMZLi_l3wirIIb2jI--w
Tanzania	['caribbean', 'south east asia', 'micronesia', 'central america', 'west africa']	[0.9999966621398926, 3.3103983696491923e-06, 5.837963993128394e-22, 3.7952939396382586e-26, 8.0477221619781e-29]	IFXTSQH2VHOeym-opwcF7A
Tanzania	['south east asia', 'caribbean', 'central america', 'south asia', 'asia']	[0.9999994039535522, 5.443318400466524e-07, 4.3434125740482443e-10, 6.153357445977392e-13, 8.602592343767782e-17]	5IIlZj-9NqHuExUrGC879w
Tanzania	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'west africa']	[1.0, 3.850650007186651e-11, 1.4497580175190803e-27, 5.495068174137711e-35, 1.7258428880903905e-37]	EQ6uhTQ7WZ-eNepiYYLfmQ
Tanzania	['micronesia', 'oceania', 'south east asia', 'caribbean', 'central america']	[1.0, 3.755472877120525e-10, 6.594322744107872e-12, 2.853633345248352e-12, 4.588162951962352e-22]	Vq5JixCUlZaf1vgfzRIBzg
Tanzania	['caribbean', 'eastern europe', 'southern europe', 'baltic', 'south america']	[0.49748021364212036, 0.4909796416759491, 0.011357489041984081, 0.0001823260827222839, 3.6033543437952176e-07]	e_A_ojC1FcJMXsQX7qeURQ
Tanzania	['east africa', 'sub-saharan africa', 'africa', 'central africa', 'west africa']	[1.0, 3.625675741624271e-14, 3.3180140045967963e-17, 5.387015277068135e-28, 1.5287383401822417e-29]	qqPREn_FpOzHECqBDYuF8A
Tanzania	['central america', 'caribbean', 'latin america', 'central africa', 'west africa']	[1.0, 1.8115445254984763e-10, 1.1582011758827608e-33, 4.1522561432656174e-39, 4.687343363166513e-42]	9TF5yayLQ3lNiXOOI8p-6Q
Tanzania	['caribbean', 'east africa', 'south east asia', 'africa', 'west africa']	[1.0, 8.324929385004106e-16, 2.5190644046057135e-18, 8.203222347541033e-29, 3.362385997114671e-29]	zhlgmRmn_UGQM4UQrC6xlA
Tanzania	['caribbean', 'micronesia', 'central america', 'oceania', 'south east asia']	[1.0, 9.385046993021229e-13, 8.683273015465162e-25, 3.518008530266216e-25, 1.7944784849280017e-27]	xuyOmX83yodLQwn1KupT8Q
Tanzania	['caribbean', 'south america', 'south east asia', 'southern europe', 'eastern europe']	[0.994350254535675, 0.002499210648238659, 0.0019160358933731914, 0.0011012946488335729, 0.00013043165381532162]	rnzS3nIt2pyzwb-_xFF1OA
Tanzania	['east africa', 'sub-saharan africa', 'southern africa', 'africa', 'west africa']	[1.0, 2.1347305433766506e-12, 4.33208800592038e-14, 4.5505468662698e-15, 1.4548991912091248e-27]	iIQiLFUCD5yvxtnjUMWDEA
Tanzania	['central africa', 'east africa', 'micronesia', 'west africa', 'south east asia']	[0.9999028444290161, 8.538912516087294e-05, 4.860296485276194e-06, 3.6081198686588323e-06, 3.3093806450779084e-06]	JPU6MuiYMjrjLQMb47D60A
Tanzania	['caribbean', 'central america', 'oceania', 'micronesia', 'west africa']	[1.0, 1.1436451119150066e-29, 1.1602607791646738e-35, 2.7003021407539225e-42, 1.401298464324817e-45]	CQxlRHl1qbtRvNLPAKmHrg
Tanzania	['east africa', 'sub-saharan africa', 'south east asia', 'caribbean', 'africa']	[1.0, 2.712405300364651e-10, 2.952415059393615e-13, 1.5109402173429237e-13, 7.294398375254363e-14]	w8J74IPjnLtiiWQKHtzE8w
Tanzania	['east africa', 'caribbean', 'southern africa', 'africa', 'sub-saharan africa']	[1.0, 6.613626868379185e-10, 3.1855963179838742e-12, 1.925686606701893e-12, 1.9130346178702906e-12]	ar4QxN_x15fTwX6leu4dTg
Tanzania	['caribbean', 'east africa', 'polynesia', 'oceania', 'south east asia']	[1.0, 1.1614669628344901e-17, 4.169999447614574e-18, 7.539200691325617e-20, 1.434394258055121e-26]	ddOxRGc1tFoXyFC2KbNaOQ
Ireland	['western europe', 'northern europe', 'europe', 'baltic', 'eastern europe']	[0.999484658241272, 0.0005147312767803669, 3.7748668546555564e-07, 1.8291983394647104e-07, 1.8371289122669048e-14]	x4q2kv34h3JEDQyLvX-lyw
Ireland	['western europe', 'europe', 'northern europe', 'southern europe', 'eastern europe']	[0.9959121942520142, 0.004084997810423374, 2.873394123525941e-06, 6.051948386875949e-10, 8.683750011515565e-16]	_IbBnvcOeKDa9dTvDMNO9w
Ireland	['baltic', 'western europe', 'europe', 'middle east', 'northern europe']	[1.0, 8.645846858769099e-20, 4.6722508544023527e-23, 8.934064716224631e-25, 5.661847887544624e-28]	DJgyeCRTiDA6XgLiwRQ48Q
Ireland	['europe', 'western europe', 'southern europe', 'northern europe', 'asia']	[0.9999985694885254, 1.4888865962348063e-06, 2.1609717487658386e-11, 2.7258620707848458e-12, 7.384765271078314e-14]	lKzLdncZ590jW5FdLJPF5Q
Ireland	['western europe', 'europe', 'northern europe', 'eastern europe', 'oceania']	[0.9999939203262329, 6.1049245232425164e-06, 1.9893309222140942e-09, 3.094834719629579e-17, 2.822612888760828e-17]	vvLCDG6C_o54kSaV3JI0Lg
Ireland	['europe', 'western europe', 'southern europe', 'northern europe', 'eastern europe']	[0.8694398403167725, 0.13055865466594696, 1.41202201575652e-06, 2.2301124835699682e-10, 1.082267125717502e-14]	E0Ljaikg_7Plv1Cj2nVYQw
Ireland	['western europe', 'europe', 'eastern europe', 'northern europe', 'southern europe']	[0.9991495609283447, 0.0008504117140546441, 3.4957061550988655e-11, 3.7522263602956206e-15, 8.280140797382361e-17]	n7Z9oE0Kr7un5oTjFfWRQw
Ireland	['western europe', 'south east asia', 'europe', 'northern europe', 'south asia']	[0.7105402946472168, 0.28943300247192383, 2.1905923858867027e-05, 1.920906015584478e-06, 1.598573476258025e-06]	DwLK4g8oZwBkF119jcV5qA
Ireland	['europe', 'western europe', 'asia', 'northern europe', 'baltic']	[0.8844920992851257, 0.11550785601139069, 1.0856285488636264e-11, 4.249803583182424e-15, 3.8979350854646735e-15]	YmqOYpgcNA004f5OD208WA
Ireland	['baltic', 'europe', 'southern europe', 'western europe', 'northern europe']	[0.8596566915512085, 0.13997580111026764, 0.00022618497314397246, 0.00014131204807199538, 1.3849958506451099e-11]	1Nk_UnSnRnkOp-ew5S9Y7A
