Gold	Predictions	Probabilities
oceania	['New Zealand']	[1.0]	kxkwZwF695yQqU4kCE2R-W
oceania	['New Zealand']	[1.0]	iMNAjq-GmbStFUuAQMh9An
central america	['Costa Rica']	[0.8950766324996948]	vs0IyfbWn2awlWAphMPZ672
oceania	['New Zealand']	[1.0]	8R8810YRkb6bwp3bNnH-8gB
oceania	['New Zealand']	[1.0]	495685hnpThC6JHxsR8bCjc
oceania	['New Zealand']	[1.0]	sH__ibCFUkGzlPe8xOQU1g
oceania	['New Zealand']	[1.0]	DOsismi8sn0H1z6RF6suR3a
oceania	['New Zealand']	[0.9999991655349731]	DZXrAXC_DuymoU8M4dUQw8
oceania	['New Zealand']	[1.0]	7LrRluOONdvNAY6dJpFaLsy
oceania	['New Zealand']	[1.0]	V6zaP-KeVi0n6JQXI6EdtC
oceania	['New Zealand']	[1.0]	8-HQX6B_af4C7ZL576UCiA
oceania	['New Zealand']	[0.9682549238204956]	Zth_UdikwSiHyTXrBHf5UR
oceania	['New Zealand']	[1.0]	cb7D3I6R1bWqpoDONA33chS
oceania	['New Zealand']	[1.0]	8vWlGX_j_P10cvbjDGC0aC5
oceania	['Tonga']	[1.0]	mYiTQodYEb-rnSlgBHAFo4m
oceania	['New Zealand']	[1.0]	nH4FnzccfCSpF7R5QNvdMu
oceania	['New Zealand']	[1.0]	nwrxbYuVlC3_4rvhHzDAMO
oceania	['New Zealand']	[1.0]	nFUfGFCwlCKManAPYu0Tjw
southern africa	['Eswatini']	[1.0]	qs0vkyNJIGUeeLZLADrItN
oceania	['New Zealand']	[1.0]	2D_ce1kaytxVAMeP65VwctQ
oceania	['New Zealand']	[1.0]	hw1K4POyuD5vLBsK8jvEeZf
oceania	['Tonga']	[1.0]	9yMHL47g0UEmzdNWoC3jUZP
oceania	['New Zealand']	[1.0]	06nn9nL63PUk2-GLf0elXfY
oceania	['New Zealand']	[1.0]	5hv-Z3jB2-AOLzbn6vJkor
oceania	['New Zealand']	[1.0]	YL_WqhvW8jt5mF71NKXv4m
oceania	['New Zealand']	[1.0]	jE3_5r2kMQte44AK3Tgacx
oceania	['New Zealand']	[1.0]	mO0fspf0tmWUCzambaZcSm
oceania	['New Zealand']	[1.0]	8VbBG9s7Wzw-EpkTslHSsQ
oceania	['New Zealand']	[1.0]	dvW3r0_xb_3NFWGtzxQ3yA
oceania	['New Zealand']	[0.9997349381446838]	mkmDJk8qZNALBWfSFUUXMa
oceania	['New Zealand']	[1.0]	SedIBIkk-kmRlnNYMKdhPg
oceania	['New Zealand']	[1.0]	6sBs0LtuqOaivv8blBG9bre
oceania	['New Zealand']	[1.0]	yxZMeZcrX_m94pRSp1ImJHJ
oceania	['New Zealand']	[1.0]	ctt-MobDxQo28JhjOYMHNtj
oceania	['New Zealand']	[1.0]	7y1GMaKMPcm6HXNDlnQRgW
oceania	['New Zealand']	[1.0]	D5_aRGeUA_cH1fyNWKoawQ
oceania	['New Zealand']	[1.0]	y7FBkjNlamKzaqEIR1v-ZM
oceania	['New Zealand']	[1.0]	6TICFP-4GeV62NIvUwipKO
oceania	['New Zealand']	[1.0]	HT4gHgzYY3SbJSR5mujI7g
oceania	['Tonga']	[0.5459986329078674]	Zr_aHJ9zPpBbujT27f_Pye
oceania	['New Zealand']	[1.0]	en_7AE2SMDLZO--0pJqvxg
oceania	['New Zealand']	[1.0]	VtrguVTTbFQgmkvCwm4dNV
oceania	['New Zealand']	[1.0]	aE6SqrEI9TPHQ12rCfgFKx
oceania	['New Zealand']	[1.0]	Xqn2bKwIXtxFSwnwy1DsAE
oceania	['New Zealand']	[1.0]	e1OWxrZn57hCPQYc6H3Dbq
oceania	['New Zealand']	[0.9999885559082031]	cP79oo-f9ZCf7AD9pRvmzq
oceania	['Tonga']	[1.0]	VNKB0wL-_FMjOSF3HsOJel7
oceania	['New Zealand']	[1.0]	hIzV2NO4mrhZIP92uMu31A
oceania	['Tonga']	[0.8582737445831299]	njnqNkvw9Hw9xX8wKSwrGk
oceania	['New Zealand']	[1.0]	-rgxXrJwr3ymV9utzj6sgn
oceania	['New Zealand']	[1.0]	zDy7y2i9F3VDSA3mTGvtSA
central asia	['Uzbekistan']	[1.0]	h2ncxTFQAijJrrQUBoeLLQ
caribbean	['Haiti']	[0.8961207866668701]	We1XP_CiH3uvlyZ3JkCrFA
caribbean	['Haiti']	[1.0]	hZFChm4UxNnNIAPliiaKLA
east africa	['Comoros']	[0.9985860586166382]	Hj-jvn9ONl2CFCe0beMHbw
caribbean	['Trinidad and Tobago']	[1.0]	7d3o-V5vOchIb1Y-dwgwZg
caribbean	['Dominican Republic']	[0.9926109910011292]	yHJvMVIq4K4mkW_AxGaW5A
south east asia	['Brunei']	[0.9995991587638855]	o9GW6lf5ASWiu6aJpswTeA
south asia	['Bangladesh']	[0.590816080570221]	fyIvyIG71ag7Rld69AeEFQ
caribbean	['Haiti']	[1.0]	l2RgjGJCiyrrjafJhor5PQ
caribbean	['Haiti']	[1.0]	D6lf_BRCSAMpk78UUla20g
east africa	['Comoros']	[1.0]	ySZ_m8rmY-_Spl1Smy05uQ
caribbean	['Dominican Republic']	[0.9968751668930054]	9C2kMILCdar5M_Rc34CcrA
east africa	['Djibouti']	[0.9999394416809082]	aTiTE-IKu0sxFbvP0-SefQ
east africa	['Comoros']	[1.0]	21r-AKiXUmpB3hMNxNX7Xw
east africa	['Mozambique']	[1.0]	9tVkumj9isKKmVI3iSGvrg
south east asia	['Brunei']	[0.9999926090240479]	6RF3tIKR_Zz43ZEhU9oBiQ
east africa	['Comoros']	[0.9999961853027344]	yRyOW5cN79RrnAFfKNSQmw
polynesia	['Kiribati']	[0.999954342842102]	5D7ooEdKjZnsLWluXXlrOg
west africa	['Benin']	[1.0]	lb9gRtcgpGuSXu_L9u5gkA
micronesia	['Kiribati']	[1.0]	xG36_pqvA8s6Xg3CKV24Sw
east africa	['Comoros']	[0.9992200136184692]	3y1o2_zGXs1jpmvdc1a7xA
east africa	['Mozambique']	[1.0]	9UNNw_wPAJKB8Eu0664gjA
east africa	['Mozambique']	[1.0]	vgalyGpDFOqj_BQMnc2q_Q
east africa	['Mozambique']	[1.0]	VQ_tYZZNHTAF8muXO6ZMlg
east africa	['Mozambique']	[1.0]	J4xNJtmPxJSIh-MAabQxtA
east africa	['Kenya']	[1.0]	UpukFEL3iinSnIGRN9dizQ
east africa	['Madagascar']	[0.9999980926513672]	6U_PxsaauyouVH8f2v96eQ
east africa	['Madagascar']	[0.9835630655288696]	ZWI49QN0vKbs17fXUBmI-w
east africa	['Mozambique']	[1.0]	5cg37SaS5aWslAef9LkehA
caribbean	['The Bahamas']	[1.0]	yx1mvv_E__oVZ_rnsNzXSA
east africa	['Kenya']	[1.0]	Sr6P9P317QF7_eYHIAF04Q
southern africa	['Zimbabwe']	[1.0]	Wcfvw9gaO5whcCo-9os_bg
south east asia	['Brunei']	[0.9999997615814209]	UesS7lLflaJ7yiI2eTeZnA
oceania	['Tonga']	[1.0]	EADjFuYiAmjNMyvds6svdA
caribbean	['Dominican Republic']	[0.9995208978652954]	yUIuf-aJGH0DCs3i3jNPcg
east africa	['Comoros']	[1.0]	314snI1YWetUmWcxlfoJmg
east africa	['Mozambique']	[1.0]	BK_I1NA-OUbaD4kqRTDAgw
southern africa	['Tanzania']	[1.0]	cOpuzgRQJpTPkoL7hTdZPg
east africa	['Comoros']	[0.9604713320732117]	li1BHC0YB2Rbrs1drbbt7Q
east africa	['Mozambique']	[1.0]	sLadEZvYGT7s3Y06UTDR3A
caribbean	['The Bahamas']	[1.0]	4lCXLjghjZJIc_8xrOIWiQ
south east asia	['East Timor']	[1.0]	eG30f3WTURig7aDH02GdDA
caribbean	['Antigua and Barbuda']	[0.9428480863571167]	UL7Hjq4oCLeoiMbqPLAdZg
east africa	['Uganda']	[1.0]	7ntbR33tEOvVlnbTwHt4Ig
southern africa	['Mozambique']	[0.9999955892562866]	nQ7HHgrsEcGIojldwg7dqg
caribbean	['Haiti']	[1.0]	fgfNiUHgOPOR9gB9DCyyHw
east africa	['Madagascar']	[0.999930739402771]	9kc5oMdEiMNTc58AJSjOBQ
caribbean	['Dominican Republic']	[0.999964714050293]	DCaO-BYIhB9qletBJX_xdg
oceania	['Tonga']	[0.999954342842102]	fmjvJizIaQCq6xLPfXgn5Q
caribbean	['The Bahamas']	[0.9965983033180237]	sUKmCiTMpIoQ7_3gGfBsDA
caribbean	['Saint Kitts and Nevis']	[0.9993371367454529]	2Th1c0BAbVDgX-Mx120WLw
east africa	['Mozambique']	[1.0]	av0JlZiYNCj7ZUEfJDaZFA
west africa	['São Tomé and Príncipe']	[0.9999979734420776]	X5tJtYrPZeRMXoaAQj1IsQ
caribbean	['Trinidad and Tobago']	[0.999993085861206]	neGWVZCVbENBbfkk3yzPSA
caribbean	['Dominican Republic']	[1.0]	03MZaTGKqdj5zfzzOV0L3A
east africa	['Comoros']	[0.9881266355514526]	TlOR7SzuTF77s5dYXB3zQw
east africa	['Comoros']	[1.0]	ClkHvAIXRt0wun9wKDdYqA
caribbean	['The Bahamas']	[0.9885818362236023]	r5HO3oxkdjd-URJyS6-j4Q
south east asia	['East Timor']	[1.0]	Y5R41zopj9KPPCARJysHLg
caribbean	['Dominican Republic']	[1.0]	qiEpB_iVPYhvgB3BxWFn4Q
sub-saharan africa	['Tanzania']	[0.999997615814209]	sx5yn73m4UPrCK1GW95wbQ
south east asia	['Cambodia']	[1.0]	r3JY3ILLLlgFH6xApIur5Q
east africa	['Madagascar']	[1.0]	nGHfwMBUjhaXjwiDWzZ88w
caribbean	['The Bahamas']	[0.9999992847442627]	I8IDI6tkwwEP1y9NSu7KxQ
caribbean	['Haiti']	[0.9987555742263794]	25ULvG3I5DtBmOtjWumX9A
caribbean	['The Bahamas']	[0.9999570846557617]	8Ap6QFKSzOUAVcLmcuPAeQ
micronesia	['Kiribati']	[0.9999914169311523]	C-l1GvjJIyB320hH7_hqZw
east africa	['Mozambique']	[1.0]	TOuJcuqiGTnggyC8NO1LOw
east africa	['Comoros']	[1.0]	WRX1SxmQa12hP2071OmJ4w
caribbean	['Haiti']	[0.5943232178688049]	XtNQ-dax7-PcOJmMqpkSMQ
east africa	['Mozambique']	[1.0]	9hH6TH1a5_B9Dongnn0Adg
caribbean	['Cuba']	[0.812062680721283]	-QHQTHREC7zPJ9C2ffglWA
east africa	['Mozambique']	[1.0]	mw6Y77ptwAOjbs23igse0g
caribbean	['Barbados']	[0.8828703165054321]	0Ya0bO7YPVEN9CV0LjsQ7w
east africa	['Comoros']	[0.9999823570251465]	8rHCUHRajm-E9EFVdp3U9Q
east africa	['Kenya']	[0.9213964343070984]	8s28OXkJ6U1Vw775UyVtQw
caribbean	['Dominican Republic']	[1.0]	VnS11wbbhoM87t30ycbYLg
east africa	['Mozambique']	[1.0]	ywGNcoZyKxlg7RDpsHdrSw
caribbean	['The Bahamas']	[0.9998194575309753]	dK3BOWzLlDWDcmHwDydglA
west africa	['Liberia']	[0.9973994493484497]	21iOMc4tXgwBUUytk3sXYg
caribbean	['Barbados']	[0.9999905824661255]	76I8xL8ezlVOIxo4czW3pw
east africa	['Kenya']	[0.9970594048500061]	12gxmhchAaaUw2lD3k2Tcg
caribbean	['Dominican Republic']	[0.9999899864196777]	YwLAwGedWvf_of37ZxzxWg
east africa	['Mozambique']	[0.9999045133590698]	eboMZLi_l3wirIIb2jI--w
caribbean	['Trinidad and Tobago']	[0.9992959499359131]	IFXTSQH2VHOeym-opwcF7A
south east asia	['East Timor']	[1.0]	5IIlZj-9NqHuExUrGC879w
east africa	['Djibouti']	[0.9972992539405823]	EQ6uhTQ7WZ-eNepiYYLfmQ
micronesia	['Kiribati']	[1.0]	Vq5JixCUlZaf1vgfzRIBzg
caribbean	['Trinidad and Tobago']	[0.9836110472679138]	e_A_ojC1FcJMXsQX7qeURQ
east africa	['Kenya']	[0.985545814037323]	qqPREn_FpOzHECqBDYuF8A
central america	['Honduras']	[1.0]	9TF5yayLQ3lNiXOOI8p-6Q
caribbean	['Haiti']	[1.0]	zhlgmRmn_UGQM4UQrC6xlA
caribbean	['Dominican Republic']	[0.9607203006744385]	xuyOmX83yodLQwn1KupT8Q
caribbean	['Trinidad and Tobago']	[1.0]	rnzS3nIt2pyzwb-_xFF1OA
east africa	['Madagascar']	[0.9999959468841553]	iIQiLFUCD5yvxtnjUMWDEA
central africa	['Cameroon']	[0.6573925614356995]	JPU6MuiYMjrjLQMb47D60A
caribbean	['Haiti']	[0.9998096823692322]	CQxlRHl1qbtRvNLPAKmHrg
east africa	['Madagascar']	[0.8587679266929626]	w8J74IPjnLtiiWQKHtzE8w
east africa	['Comoros']	[0.9930069446563721]	ar4QxN_x15fTwX6leu4dTg
caribbean	['Barbados']	[0.7906162142753601]	ddOxRGc1tFoXyFC2KbNaOQ
western europe	['United Kingdom']	[1.0]	x4q2kv34h3JEDQyLvX-lyw
western europe	['Ireland']	[1.0]	_IbBnvcOeKDa9dTvDMNO9w
baltic	['Estonia']	[0.8117597103118896]	DJgyeCRTiDA6XgLiwRQ48Q
europe	['Ireland']	[1.0]	lKzLdncZ590jW5FdLJPF5Q
western europe	['Ireland']	[1.0]	vvLCDG6C_o54kSaV3JI0Lg
europe	['Ireland']	[1.0]	E0Ljaikg_7Plv1Cj2nVYQw
western europe	['Ireland']	[1.0]	n7Z9oE0Kr7un5oTjFfWRQw
western europe	['Ireland']	[1.0]	DwLK4g8oZwBkF119jcV5qA
europe	['Ireland']	[1.0]	YmqOYpgcNA004f5OD208WA
baltic	['Estonia']	[0.9998114705085754]	1Nk_UnSnRnkOp-ew5S9Y7A
europe	['Ireland']	[1.0]	x_rWfui-ve3Opv7ec7Azjg
europe	['Ireland']	[1.0]	cWQYyhjgXQ0VtljUsc3Vmg
western europe	['Ireland']	[0.9999603033065796]	fdDRrfOvCxztH_cf-U-Dcw
europe	['Ireland']	[1.0]	ZL4mYdmfBV2j5O_u1Nlryw
europe	['Ireland']	[1.0]	z6mWbXRRzI1yyC5TAlsJAQ
europe	['Ireland']	[1.0]	1t-3kQvxtD6HIypsPDmObw
western europe	['Ireland']	[1.0]	h3AG89LMiBmf6uDEVmiWSQ
europe	['Ireland']	[1.0]	7xkTy0As2efOePOQHmMi8Q
europe	['Ireland']	[1.0]	HTX3rjV-rfFBmuo4oTeJZg
europe	['Ireland']	[1.0]	fHmFojaW3NgxjlsIwHpI8w
western europe	['Ireland']	[1.0]	4AAms11t1we5Qcfm8NsosA
western europe	['Ireland']	[1.0]	BGSdYs_lxMdR98oW601K9g
europe	['Ireland']	[1.0]	e0vxZdWBx7i-WNqjPBpjyg
europe	['Ireland']	[1.0]	_fi1t5drR1LzcQi-e0WOxA
northern europe	['Sweden']	[0.9885778427124023]	2IYRpZiZIPQjVoX2_6Eesw
western europe	['Jersey']	[1.0]	98f-yQGZ5SgSO5idaJFYxw
western europe	['Ireland']	[1.0]	e9mzhV0Edjf3_fm1KtbDNw
europe	['Ireland']	[1.0]	5Z6PZF-N8owPsyeRmJA3xw
oceania	['New Zealand']	[1.0]	Yf5FqT-25MyHFYYCewLi7Q
western europe	['Ireland']	[1.0]	kA1YxfO-SNG2mGZ4Kpeyxw
western europe	['Ireland']	[1.0]	DDhQQ8XVRQxozgkFUfF36Q
western europe	['Ireland']	[1.0]	wzowG-dgFcvWG0rYcb4rTA
western europe	['Ireland']	[1.0]	ambfXPsKII6R33r2d4Ph1w
southern europe	['Italy']	[1.0]	9we7p_5ZRwsCkwW_KXrtXg
western europe	['Ireland']	[1.0]	-LAv0NcKPX6dNJ9SCgJmPg
north america	['United States']	[0.8911467790603638]	z8XAH9R3pEg7SvseNktKDA
western europe	['Ireland']	[1.0]	wPnlFdGGvsxKv_rPLi4bOQ
western europe	['Ireland']	[1.0]	VmITP9g696b_JqAD5oT-FA
baltic	['Latvia']	[0.9951826930046082]	UQCkyXlpCM2H_6F8aMd69g
western europe	['Ireland']	[0.9999998807907104]	gQMyWkMUo_ySnKxS7CaZiQ
europe	['Ireland']	[1.0]	nSGO4OT4Wyu008aRbrgugg
europe	['Ireland']	[1.0]	njtlxRP3IiB3v79RJyEmMQ
northern europe	['Iceland']	[0.9997584223747253]	7MQsXFug64gKacNdgIt_Sg
western europe	['Ireland']	[1.0]	nQ4qto5Zb1_DnqCvDA6QKg
western europe	['Ireland']	[1.0]	WKKKrn1wRrhmEP4l24OeUQ
europe	['Ireland']	[1.0]	ZRxTfTDsT1luQzErkiNiPQ
western europe	['Ireland']	[1.0]	AmNp8LhhgKBgeBB5v_-w7Q
europe	['Ireland']	[1.0]	9UlpayZNmqwvUDjdZ8WYWw
oceania	['New Zealand']	[0.9770961403846741]	IYRR42pwT525hH2diMyWcw
western europe	['Ireland']	[1.0]	Y0V0xLqsjY1cMTTxr0fqpg
western europe	['Ireland']	[1.0]	2KYfOSUOffRdWNwVxgoyWA
northern europe	['Iceland']	[1.0]	DjnyTl9AnIVZKYVpl-a4Wg
baltic	['Denmark']	[0.9992073178291321]	mVYb8bNoBo3UqjU9V6zluw
baltic	['Sweden']	[0.9114876985549927]	2yUhLEPpeBDQOnw3Qn34dQ
western europe	['Ireland']	[1.0]	c6hSqQp3hf_1a9rsEuhOcg
europe	['Ireland']	[1.0]	a220mSl_n9SL_xEODK1rvQ
northern europe	['Iceland']	[0.9999988079071045]	67Kn2AGSpAqH0OHzpCsRyA
europe	['Ireland']	[1.0]	r2TCxYvEKmyZcEAHX-VYUQ
europe	['Ireland']	[1.0]	DoPDqtalw75IKIdI2D9IhQ
western europe	['Ireland']	[1.0]	lVdw9Qj2Dc4bNLpAjm--Kg
western europe	['Ireland']	[1.0]	VX_mFNynr5H_aV1PX2bgmA
western europe	['Ireland']	[1.0]	eNbU-pVTvkGXz-vG4XNXTQ
western europe	['Jersey']	[1.0]	z2phG7_DPinP7lXL7ryHEg
europe	['Ireland']	[1.0]	_gIpZv8fCNuo6ceHMzjZDg
western europe	['Ireland']	[1.0]	y9qNsAmHNix7UF_-JyVkZQ
western europe	['Ireland']	[1.0]	V4QF5GRqfgXtOJVIf43zeQ
europe	['Ireland']	[1.0]	n6Dn7do-ulcrOFIQkLcjOA
northern europe	['Norway']	[0.9997656941413879]	0vrgBaZjVIJvcMkIloxi8w
europe	['Ireland']	[1.0]	nWv3stn4GbtunDaxXGcx8w
europe	['Ireland']	[1.0]	3buW0T0XDmYZDztRIh0CUQ
europe	['Ireland']	[1.0]	5k2hEgzEV_lIwMSFLckvfQ
baltic	['Poland']	[0.9700703024864197]	03OL0IePivE3AgLKiS6i8w
europe	['Ireland']	[1.0]	w4xO4UoMRALU6IZJBtgjyQ
western europe	['Jersey']	[0.9976198077201843]	htMk5_t-ay1DVm4LYXOLNQ
western europe	['Ireland']	[1.0]	2NMV9FbGH2-JE6E6eiD80A
western europe	['Ireland']	[1.0]	e3MQrZKUR3zIW1iW53PdpA
western europe	['Ireland']	[1.0]	c2Hkpjp_jInMrFbMGjXtnA
baltic	['Finland']	[1.0]	snFtByC6sovCRsVHMLsz1Q
europe	['Ireland']	[1.0]	rdplhXpkr9hj_f0Jf6jAeA
europe	['Ireland']	[1.0]	AeNY7Smy0ci0HlAhzdqeBA
europe	['Ireland']	[1.0]	qpAer9BTrWtGVGB-41K5lg
greenland	['other']	[0.8432064056396484]	_g71ZGo-eIadrs0-HUVqOQ
europe	['Ireland']	[1.0]	lfUuIo032kNvJc8z4TTVJw
western europe	['Jersey']	[1.0]	Ym4l9ZWOypaPTARDAsyldg
western europe	['Ireland']	[1.0]	wmkOEJLYggO5R39VDxOfbA
baltic	['Estonia']	[1.0]	r8_kZ1saqXoxB5hEgUmlPQ
western europe	['Ireland']	[1.0]	VIqchOMMurH6gTq5DJuEUg
europe	['Ireland']	[1.0]	jt9mduOCbqg4iUgaQlYBxQ
western europe	['Ireland']	[1.0]	6Bb2e1VEAvfXrb7iBId3ag
northern europe	['Iceland']	[1.0]	vowJ0gKwJ42VYnTWgPA-hQ
western europe	['Ireland']	[1.0]	YaVBBNlsZg3emwnkrwMIhQ
europe	['Ireland']	[1.0]	ruCS5U8B45AwyUhkkcCAig
northern europe	['Iceland']	[1.0]	USJt5R8P4ZgBeYyakjOvpw
western europe	['Ireland']	[1.0]	J30MllmwdjzWQaDcv8KSoQ
western europe	['Jersey']	[0.9945142269134521]	--cku0VBnxXTdPBoLQClvg
northern europe	['Iceland']	[1.0]	rrn48fO4uXTELVTufV9F9A
western europe	['Jersey']	[1.0]	-Hn7wppDANmtClaU2dGayg
europe	['Ireland']	[1.0]	hC9vpEjq8jT2YI7yR7q6-w
europe	['Ireland']	[1.0]	VsoA426dxRTkruzZ6rgyfg
europe	['Ireland']	[1.0]	INeAQ05q2-XLaICdNoFgjg
central asia	['Uzbekistan']	[0.9068388938903809]	kqcu_yEoVz2lJOWjWuAXuQ
central asia	['Kyrgyzstan']	[0.5504847168922424]	c3t5m-VfKvf4s7qW1hbo2g
central asia	['Tajikistan']	[0.9986242055892944]	brID9PKh8utO4f6V61ZLHA
western asia	['Iran']	[1.0]	ahddSnygVlLimo94rdrIpQ
central asia	['Tajikistan']	[0.8781282305717468]	IhCk_zWkFFmXgUA9J9zrDw
north africa	['Algeria']	[1.0]	cS7CKQwthMOR9bnsRH3e_w
western asia	['Iran']	[1.0]	1eTlRuapTOaVUQpQXm9-qg
north africa	['Morocco']	[0.9980031847953796]	XZDtvmgoa-q5dS1NvmhIJA
western asia	['Iran']	[1.0]	-Tm0of8chp2zrTxkiZhoow
western asia	['Iran']	[1.0]	eXGfhdcDamD3mYCHuUsxOA
north africa	['Algeria']	[1.0]	79045nMh2vCYXLlwBW1C3g
middle east	['Iran']	[1.0]	E1eOAS--T6fN0iRAMxJ43w
western asia	['Iran']	[1.0]	1Yy6BQCUQyDruB2nJ7dwFg
eastern europe	['Moldova']	[0.9999995231628418]	dHy6m-d0uUyUfAMfkJjFww
middle east	['Iran']	[0.9958103895187378]	aaInIYTt5tOOAwvYtt4FuA
north africa	['Algeria']	[1.0]	h4ybSnqCCWjY7MR9RH5mWw
central asia	['Kyrgyzstan']	[0.9999998807907104]	hdIKsIDfz1BKeVIRIgx8Ag
central asia	['Tajikistan']	[0.998565137386322]	_KGwMjTgZvuhGgcWQxDhJw
western asia	['Iran']	[1.0]	Ty_qvsutMj1fnvPjXWKLPQ
north africa	['Algeria']	[1.0]	lNZsV6wsUAMKIiwr4PCnQg
western asia	['Iran']	[1.0]	USJnuWlCaPqP5JNyiCiulQ
central asia	['Uzbekistan']	[1.0]	JOyJ4geNnyLze3zPEJqZIg
western asia	['Iran']	[1.0]	WwvUNEnFzPZuunbO98uiGQ
central asia	['Kyrgyzstan']	[0.9975515007972717]	bD_2mm1IU1_f5XO15Wb_sQ
central asia	['Tajikistan']	[0.9497057795524597]	6AmFURg2Qkw7XnEaXA79Xg
central asia	['Kyrgyzstan']	[0.9603251218795776]	5kA6iE8M3WgnLkX6wRAkhw
western asia	['Iran']	[1.0]	07K5NfacEAL02hLvI7VW-w
central asia	['Tajikistan']	[0.7466521263122559]	ccPM2NDChQdN4RAFInETEA
western asia	['Iran']	[1.0]	844ha2BBVKs0b6St1dkTPg
western asia	['Iran']	[1.0]	mvPBJt_a4BlLy907Z30lHg
central asia	['Kyrgyzstan']	[1.0]	jUlFkvctBOxhK9Ud9R4LWA
western asia	['Iran']	[1.0]	VTswNUozdCkG-4TCta8qoQ
western asia	['Iran']	[1.0]	eIr6uay6uop2IvA-9dY6tA
east africa	['Mozambique']	[0.9952839016914368]	9zB4N4AS-bMIJyCdrihAVg
north africa	['Algeria']	[1.0]	3j_4MeirTU5lAtJx9byF4Q
north africa	['Algeria']	[1.0]	Ymty1mHBXvXx0kiWYpOTgg
central asia	['Tajikistan']	[0.7008564472198486]	T3vHqr4lD4H-SEZ6f8GfAA
western asia	['Jordan']	[1.0]	hZNF2CNeSjugmuSzA_Fujg
western asia	['Iran']	[1.0]	xV6z5KWXNBWUC7mHL-rKAQ
western asia	['Iran']	[1.0]	jxYyLnzH3_mvLhDUz6JdcA
middle east	['Iran']	[1.0]	dzhZIqT5C0lH9mn-UJWJQw
western asia	['Iran']	[1.0]	ACJQp3CIaWnWDvhTx02ReQ
western asia	['Iran']	[1.0]	mjWgIxyAS9wWEkULj1VAVg
central asia	['Tajikistan']	[1.0]	yOMlhZWOVxeCgFYnWmE1pA
central asia	['Tajikistan']	[1.0]	6P3V4ajWBZT6FsoFBDS-gQ
western asia	['Iran']	[1.0]	nXAKGOKlIv2iTKcvpnTAEw
north africa	['Algeria']	[1.0]	wkkk0rJg7j6u4L63FRXQrg
western asia	['Iran']	[1.0]	1vLz1tXFwlNRl1Pf7Voadg
middle east	['Iran']	[1.0]	gAFPAa5-3z5V7cDSdVloMw
western asia	['Iran']	[1.0]	4_2_oUObnX4Au8L0_MtPgA
central asia	['Uzbekistan']	[0.9999994039535522]	21ZbM64z_TK5BGl6feV60g
central asia	['Uzbekistan']	[0.9976769089698792]	jmqXAqlsizlaaIskAjdl8g
north africa	['Algeria']	[1.0]	JG_LhpUxguRnP23z5IkbWg
western asia	['Iran']	[1.0]	YoilNJWGFAtf2sbm1cldmQ
middle east	['Iran']	[1.0]	1eIMxcYPQcNlBdNAHqh5oQ
latin america	['Paraguay']	[1.0]	WabKQWW78nGAzPVjq1wwGg
central asia	['Tajikistan']	[0.9979296922683716]	0Ig1sVqW7uEi6H1FMIT2sQ
western asia	['Iran']	[1.0]	o89WK8B5oELIBzvYGTDfVg
middle east	['Bahrain']	[0.9999774694442749]	IpPkbAgZoOQL746cpoTaIQ
western asia	['Iran']	[1.0]	ZwO3a16zWoIZ7NNuPbEdjA
central asia	['Tajikistan']	[1.0]	qsVGyZGRNT5bOEiOg37P_Q
balkan	['Kosovo']	[0.7313345074653625]	AcVS7BDFPdykSZ0tvZAfcg
western asia	['Iran']	[1.0]	nFS0n5Y-iezChDwUYLkA4A
central asia	['Kyrgyzstan']	[1.0]	DqjNrG6dlwD7uR4s9Oa5zw
middle east	['Iran']	[1.0]	an1RGq7NCv3hq_1S7XeRJw
central asia	['Tajikistan']	[1.0]	3PAnxmUjmqj7MBzciNz8fg
western asia	['Iran']	[0.9999985694885254]	s4qnEtv_C5N3b6bV3RhYMA
western asia	['Iran']	[1.0]	9kSWNtMpULSVPfOt6AF4-Q
middle east	['Iran']	[1.0]	fOL6Qt6ZSBv1kbpY9oLr9A
western asia	['Iran']	[1.0]	VsN4Z8JILhwQSqy-7qrvWA
southern europe	['Spain']	[1.0]	wNEfAvMGQ9pN8LGh0uA56w
western asia	['Iran']	[1.0]	TKNoh0HGqca2kZdMaPsyNg
north africa	['Algeria']	[1.0]	2Csn0N4Jw6Ytt6xqyzQOPg
western asia	['Iran']	[0.9999998807907104]	72vv1CqYZopHpzGvYHN1nQ
central asia	['Uzbekistan']	[0.9974249601364136]	CyCj0j5NE1pdvxwqgXjkxg
western asia	['Iran']	[1.0]	8vkGhQr3XXNVWxDUnBxlZQ
western asia	['Iran']	[1.0]	YYur0CN3O4HgbnqFQY_IJA
middle east	['Iran']	[1.0]	00OFzyfbw51M0naNMBeddA
western asia	['Iran']	[1.0]	mqLD_NKZF3Hf6YRvlqWcZA
middle east	['Iran']	[1.0]	U8hQAQfzil_CRvSFWkB1SA
middle east	['Iran']	[0.8823079466819763]	x6yEQ5I_IJS3kkKNRCVzTg
north africa	['Algeria']	[1.0]	e09y60lHBTuL_zl4FFE14g
central asia	['Tajikistan']	[1.0]	oEkplv_74oHaR2pJRZ5AAQ
middle east	['Iran']	[0.9795320630073547]	XU_u1MKv-38ry4PKJhNtmg
western asia	['Iran']	[0.9693460464477539]	CUeK0Jnkwgba2Fvx6Nqd0g
