Gold	Predictions	Probabilities
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 9.581145176286787e-28, 1.0780985023578554e-38, 1.0586809897973993e-41, 2.802596928649634e-45]	8aChpZ-34fTLV6WtcH8PoA
Daly City	['Daly City', 'Hayward', 'San Jose', 'San Francisco', 'Huntington']	[1.0, 2.86780284673512e-24, 1.2656074722498356e-33, 5.936691873808918e-35, 9.459213049701099e-40]	4TXZ4THvNT31I1V_ZIFIIw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Oakland', 'San Jose']	[1.0, 1.3330965795020711e-18, 9.223502905542044e-32, 3.1350112912193855e-35, 8.107702719813743e-40]	emipV8GEpeAActnG0xiGMA
Daly City	['Hayward', 'Daly City', 'San Jose', 'Diamond Bar', 'Anaheim']	[0.8433372974395752, 0.1566457450389862, 1.7019534425344318e-05, 1.6713959993808203e-08, 7.585065908699562e-11]	A3cU2-mLgy2AbAj1fHFPGg
Daly City	['Hillsboro', 'Kingman', 'Bullhead City', 'Hayward', 'Sierra Vista']	[0.9999953508377075, 4.260109562892467e-06, 1.6118859491598414e-07, 1.465669470235298e-07, 1.012671333455728e-07]	kv_gHFqVhN7zADc04OPaXw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[0.9999997615814209, 2.637766556290444e-07, 1.8906158521857084e-28, 1.3366030851245192e-28, 9.347964541280696e-34]	fBu7cgyajn94l9AaiyY-hA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 2.288632337029556e-13, 1.4360966270360404e-34, 4.882111238021484e-39, 2.973555341297262e-42]	67aR-AE_gPZRd6tk92DMZg
Daly City	['Daly City', 'Hayward', 'San Jose', 'San Francisco', 'Oakland']	[1.0, 5.733676134247502e-15, 1.1767322259236379e-25, 4.5561763814820834e-29, 5.007238592518313e-32]	_UDVjjlRHRXS-2tv-VvJ-g
Daly City	['Daly City', 'Hayward', 'San Jose', 'Anaheim', 'Elk Grove']	[1.0, 3.9271833007781254e-10, 1.233314487794862e-15, 2.4241519108501357e-32, 1.88853276538826e-36]	DMsd3_vLIn-aGUG8z797wQ
Daly City	['Daly City', 'Diamond Bar', 'San Jose', 'Huntington', 'Hayward']	[1.0, 4.380966951461337e-20, 2.505756712005747e-22, 4.108578153603447e-25, 6.532599093259738e-29]	bxwndHg9yjy46ldHhtLE5Q
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 1.7901278472091917e-22, 5.587987556351384e-30, 2.061590300714671e-41, 1.1784920084971712e-42]	hSpNKoXN6gWWDlR2VpG3IA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Nashville', 'New York']	[1.0, 2.1007770351323866e-27, 3.725064915116537e-34, 0.0, 0.0]	8HpgPpAhCsVKUQFL2xvS4Q
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 4.178672866967486e-28, 3.4209573785833756e-28, 2.4370988285889665e-37, 8.407790785948902e-45]	qwh4V78dofwaPJ_MG_D9zg
Daly City	['Daly City', 'Hayward', 'San Jose', 'Dallas', 'New York']	[1.0, 2.7623189302869084e-24, 5.3369727195413194e-39, 0.0, 0.0]	fVPyZ7958HJ4kz-Q-q7rNg
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Nashville', 'New York']	[1.0, 9.262497093352084e-25, 3.428725650868299e-31, 0.0, 0.0]	a8Sk5k96mYn-qGUGA0_meA
Daly City	['Daly City', 'Hayward', 'San Jose', 'San Francisco', 'Oakland']	[1.0, 7.890679427122201e-21, 6.1562920331938465e-37, 1.632250948385276e-37, 2.2042424843829373e-42]	71h47XaeWJ73f-9oryJOSA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Oakland', 'San Jose']	[1.0, 5.890219856051564e-21, 1.6214839040666395e-29, 3.788871425496906e-39, 3.9107437542376995e-41]	3aQZbPMpsXuRt9XrfTj7Mg
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Huntington', 'San Jose']	[1.0, 9.988082617956143e-28, 8.73008943274361e-43, 9.80908925027372e-45, 2.802596928649634e-45]	vPhqpMLlhKA3dRzX-_gO6g
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 3.493534451391158e-18, 5.6638359287297175e-28, 3.3050324930332973e-40, 1.621400414116316e-40]	1PwcyIeuMY7DCBtIORgTbw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 2.101931244948058e-27, 1.233480610699763e-28, 5.120330575658238e-40, 0.0]	CUy23ieJzIfWqBSgb_Avnw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 1.2692484770332773e-25, 3.196432524088781e-33, 6.397684190813525e-40, 0.0]	DsSriMgASpakqmEIrnaL6w
Daly City	['Daly City', 'San Francisco', 'Hayward', 'Nashville', 'New York']	[1.0, 2.29992569480509e-25, 3.8568359951337925e-35, 0.0, 0.0]	4q8DtxVeMHaT52yq6tzOrw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 2.895427281978156e-16, 3.962031994779337e-33, 1.8427470738828804e-34, 7.469975308761261e-36]	42VH_Y6AyMqbTd3AHGnWbg
Daly City	['Hayward', 'Davis', 'San Jose', 'Sacramento', 'Daly City']	[1.0, 7.2487869040571695e-09, 6.8668300212682e-11, 8.536609461852473e-14, 3.941334879851334e-18]	6GQdq0MIprxSzfToYK2yrQ
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 4.7446537704609855e-22, 1.3290926693022998e-22, 3.6100520087241088e-37, 3.409527319517999e-40]	0eHceqmu2buazsguFM5fGQ
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 2.355745029002747e-23, 1.2252673512363336e-38, 1.4262415769897988e-41, 0.0]	_AwngfPasLitzcwABKpPzg
Daly City	['Hayward', 'Daly City', 'Davis', 'Hillsboro', 'Beaverton']	[0.9999896287918091, 1.0353454854339361e-05, 7.640810900655381e-11, 8.831752501905783e-15, 2.8489334846846896e-15]	2-36vtJdRy7NbQt6jFtXqw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 4.351785247296688e-20, 1.2478125081593016e-33, 3.3607196231692815e-36, 1.2051166793193427e-42]	Xre53CCS3pTLduKSTx_FcA
Daly City	['Daly City', 'San Francisco', 'Hayward', 'Oakland', 'San Jose']	[1.0, 4.365514850072773e-22, 3.035643631337508e-31, 2.0474329823295972e-38, 2.988969624404835e-42]	HyBgyHvXrh0UzI0clRO-hw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 2.9242975397174816e-17, 6.598540677606403e-30, 1.5606555269862996e-39, 0.0]	HlL_WMAfPasJ0aF4yvArcw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 1.0032924044851311e-25, 3.0583828205209e-36, 1.6353531429255983e-39, 2.6624670822171524e-44]	1vk5QEiIWKEu2VwIT00LdA
Daly City	['Daly City', 'Hayward', 'San Jose', 'Diamond Bar', 'Oakland']	[1.0, 2.473703648875076e-14, 2.8306538734750127e-31, 1.3230073586036038e-37, 2.0508003025393698e-41]	DPWU5ACanB9o8D4zCmPEtA
Daly City	['Daly City', 'San Francisco', 'Hayward', 'Oakland', 'San Jose']	[1.0, 1.6778760958398626e-22, 2.030578281949416e-30, 2.9298768681642573e-40, 1.4286518103484375e-40]	HfCludTA7cTYLCHh5nEuEw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Nashville', 'New York']	[1.0, 9.924882263866104e-28, 2.685002835343156e-31, 0.0, 0.0]	aoyMwbdM3_Tcks8MNF9yKw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Oakland', 'San Jose']	[1.0, 4.005234995761362e-18, 3.702902147417933e-29, 3.37080804165024e-38, 2.0621691771102835e-38]	Z902-DyMnt42YQ7UZlMnGg
Daly City	['Daly City', 'Oakland', 'Hayward', 'San Jose', 'San Francisco']	[1.0, 4.411544740623441e-10, 1.5979983013894284e-19, 7.066924970009181e-22, 6.334897569643527e-29]	ym1IN0JtFcm_cQ3OIh5e8Q
Daly City	['Daly City', 'Hayward', 'San Jose', 'San Francisco', 'Clovis']	[1.0, 1.1671318514215401e-21, 1.94047022262069e-36, 8.889697327830207e-41, 0.0]	lrDmOE5UcqfLOufhePnLUQ
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 1.2880786422583814e-21, 3.906933176642938e-34, 5.386664478275598e-36, 8.355569436857988e-38]	y2Z4Mxe34ghpSgD58HCiaw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Nashville', 'New York']	[1.0, 5.358158587228895e-28, 4.436240991916203e-37, 0.0, 0.0]	gVT_DdGmqo0in2FfvUlGgw
Daly City	['Daly City', 'San Francisco', 'Hayward', 'Oakland', 'Washington']	[1.0, 1.1790016201774504e-17, 7.567603500738177e-22, 4.0753445074108204e-33, 3.6276234506876634e-38]	kM146Z9ZW-XmGQRPxKeiYA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Oakland', 'San Jose']	[1.0, 9.637321985885133e-24, 1.3664549992625214e-26, 4.427526288337024e-33, 2.726926811576094e-42]	zUIkAf5hkA9nwwQF3OJfzg
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 2.2962163229173212e-26, 4.239341383020205e-31, 2.554664334883023e-35, 1.5690976776105937e-37]	T0KwQz-cwdHnyLwt_48oGg
Daly City	['Daly City', 'Hayward', 'Washington', 'Hillsboro', 'Beaverton']	[1.0, 1.884615841163395e-08, 1.4228937744296817e-28, 1.5131479560903366e-30, 2.108146951210297e-34]	CA4IMTlcw67P4AosS7RvEQ
Daly City	['Daly City', 'Hayward', 'San Jose', 'Anaheim', 'Huntington']	[1.0, 2.4521562463981367e-17, 1.628227668137533e-29, 1.2150364526412932e-31, 2.5737667279289767e-36]	jBEL213yeLS4BLUEnGMCGQ
Daly City	['Daly City', 'Hayward', 'Huntington', 'San Jose', 'Diamond Bar']	[1.0, 3.651533379281809e-22, 8.931338215720961e-25, 3.961469569327405e-27, 1.0365730517031259e-28]	Ei1L98VGPaWgUhv4evZQew
Daly City	['Daly City', 'Hayward', 'San Jose', 'Huntington', 'Fullerton']	[1.0, 7.570918125412865e-16, 8.164072716990564e-22, 7.584043740656217e-23, 3.027422224474988e-23]	eVGLBbIvX0xWrNeSXtodOA
Daly City	['Hayward', 'Daly City', 'San Jose', 'Anaheim', 'Fullerton']	[0.9999973773956299, 2.6371881176601164e-06, 7.404979712364538e-15, 7.308562703265372e-20, 1.0374641212359464e-21]	0yOJBy3yzhXuqqa0ht1QwA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Nashville', 'New York']	[1.0, 1.8638874994876294e-32, 9.738884197211046e-38, 0.0, 0.0]	a52qJjfR5CUHNSRQUy-Ekg
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Davis']	[1.0, 5.581064090558327e-15, 5.523445549080397e-33, 8.333078305035494e-35, 2.1551970381315687e-42]	Ue9Oz9TIVUI3358rc3-RfQ
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 1.8806937018534685e-24, 1.0564903562752864e-34, 3.33368904662874e-42, 0.0]	_LplCpGVWp-UY07JvCd5Pw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Nashville', 'New York']	[1.0, 8.517092066166238e-42, 2.1019476964872256e-44, 0.0, 0.0]	cTzt72se4R4f5XZnP5vU3A
Daly City	['Daly City', 'Hayward', 'San Jose', 'Oakland', 'San Francisco']	[1.0, 6.040379794417648e-20, 4.404589844389884e-22, 2.114405454679255e-26, 1.390422013433123e-33]	axlYzbxP3Le1Sr3C2HzDLQ
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 2.92208634118352e-19, 6.653854204377754e-35, 7.567011707354012e-44, 0.0]	CLs-WBpOQJI9M9DN0TIpkA
Daly City	['Hayward', 'Daly City', 'Hillsboro', 'Beaverton', 'Oakland']	[0.9999632835388184, 3.670521982712671e-05, 2.1777352007745484e-19, 1.5289571438795173e-28, 2.300877377469021e-32]	ZVCFU-9-CaAJ-EtNbPc4Uw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Oakland', 'San Jose']	[1.0, 2.0225182199931723e-27, 5.092681835918338e-36, 2.522830492844113e-36, 2.2554691918238739e-38]	BjPT7p9vXkTE-8tP0VCYbA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Nashville', 'New York']	[1.0, 4.0360428286285423e-28, 7.80143935761677e-33, 0.0, 0.0]	iUKmbw1u2QwUwhaJxH7lxQ
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 5.514468619934733e-21, 1.4721779612173312e-35, 8.515690767701913e-42, 0.0]	3XGKUlIFXvUf5DKF3wGRfw
Daly City	['Daly City', 'San Jose', 'Diamond Bar', 'Fullerton', 'Hayward']	[0.9999988079071045, 1.2294809721424826e-06, 4.058152147656813e-10, 1.5321015289782025e-11, 2.6611024039717435e-13]	vx54tFh9MQMY6l-vCEJ64g
Daly City	['Daly City', 'San Francisco', 'Hayward', 'Nashville', 'New York']	[1.0, 5.491085790508016e-28, 4.318471430937898e-31, 0.0, 0.0]	d9Bzx7FblUvyT3bbsNpQHw
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 6.105556420618846e-17, 1.8115402485591305e-37, 1.0324767085145252e-41, 8.553525826238683e-42]	vHUrEBEM3VsG37M3LWhsGg
Daly City	['Daly City', 'Hayward', 'San Jose', 'San Francisco', 'Oakland']	[0.9999998807907104, 8.875679924358337e-08, 3.370707218180639e-29, 3.7365623551221247e-41, 4.062364248077645e-42]	SeB_20lTtVAOPvo9tBR5Gg
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 1.1796884243880553e-27, 1.4577967164586972e-38, 7.328790968418793e-43, 0.0]	UvVwC3hSc4YE3tt2zCiZUA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 1.9828283909994286e-23, 1.8187970688384215e-37, 3.042218966049178e-42, 0.0]	2BDoCR8sTTzFeSbSlztGOQ
Daly City	['Daly City', 'Hayward', 'Oakland', 'San Francisco', 'San Jose']	[1.0, 5.9575877194219e-27, 2.529384847942994e-27, 1.303415821434703e-29, 5.609779318416807e-35]	ilVIFpYeITKKJDJGKQID8w
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 1.19720188759664e-26, 1.03695200739407e-37, 7.006492321624085e-45, 0.0]	UZEYRYJkuPReDVa3_mWUHQ
Daly City	['Daly City', 'Hayward', 'Huntington', 'San Jose', 'Fullerton']	[1.0, 7.184888815402128e-17, 5.4935860350117e-18, 3.8726590366747315e-18, 8.056601518242682e-20]	2YtzmQLJ4qu3cQI2VPBguA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 2.3277947404976804e-22, 1.9240515044146218e-32, 1.67805603206774e-36, 1.13626516846933e-37]	9LZ9T23QWu6_qpmQ-hDvdA
Daly City	['Daly City', 'Hayward', 'San Jose', 'San Francisco', 'Oakland']	[1.0, 1.1280858366986437e-21, 3.9811689693423266e-32, 5.900367720836067e-34, 1.4375579028683003e-37]	7pWluDB7XPt3ebPqlhMBrg
Daly City	['Daly City', 'Hayward', 'San Jose', 'Anaheim', 'Fullerton']	[0.9986087679862976, 0.0013912339927628636, 2.3606288035438183e-09, 6.76854351646522e-13, 1.3331209490183988e-20]	5TDgGDxOqggzIIjNU9r9Bg
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 1.758780534319626e-23, 3.4178129619194095e-36, 2.77807420552395e-41, 0.0]	c8yj5dLgrhkCwhcTd3SGLA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Clovis']	[1.0, 5.385446745949462e-23, 9.775880278782991e-31, 1.0256533939281577e-37, 0.0]	gT5rj2gJzQKIgG2Lez-F3Q
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 7.034150575682763e-19, 5.7118372532408846e-33, 2.0219128149570065e-38, 4.203895392974451e-43]	VIe-iJuUjEY87RYUemnKpA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Oakland']	[1.0, 6.974702552624649e-18, 8.656400283839533e-29, 5.058295541058087e-36, 1.9993262378935106e-37]	SlIAqSLt_m9HtfB_V_BhRA
Daly City	['Daly City', 'Hayward', 'San Jose', 'Oakland', 'Anaheim']	[1.0, 3.446260949681833e-14, 5.143099465914498e-25, 7.522666216151989e-39, 1.0201452820284668e-42]	zFrpNUkQDjg5Rz7wnEU_yQ
Daly City	['Daly City', 'Hayward', 'San Jose', 'San Francisco', 'Oakland']	[1.0, 2.496658782491501e-11, 4.996689353565728e-31, 7.642403971829137e-34, 4.3560018795426e-36]	X96TtBiS0sbJYbuMDgKWcg
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Oakland', 'Yuma']	[1.0, 6.297912865392586e-21, 5.337722544589002e-26, 2.4607305500990945e-39, 0.0]	yC8cryamcuN0ANXb54FKjA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Oakland', 'San Jose']	[1.0, 6.276739733482131e-27, 1.3618935244672064e-30, 3.6433760072445244e-44, 1.2611686178923354e-44]	nlNDLwN84f-tYv_xZrapmA
Daly City	['Daly City', 'San Francisco', 'Hayward', 'Nashville', 'New York']	[1.0, 8.696856368251332e-27, 1.0352521383567566e-30, 0.0, 0.0]	4i-WLGiGtLq2Qj2aYeBsKg
Daly City	['Daly City', 'Hayward', 'San Jose', 'San Francisco', 'Oakland']	[1.0, 6.770180303196201e-25, 8.63707388633323e-36, 7.535279023369684e-38, 3.0342455777871697e-40]	2I-BYLObXEF1vWEBz20rfA
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Oakland', 'Huntington']	[1.0, 8.575748076077028e-13, 5.554493302437698e-30, 7.202612413265156e-33, 7.349810445383666e-42]	XiFNjheFz1pdGz5E0Fd6cQ
Daly City	['Daly City', 'Hayward', 'San Francisco', 'Washington', 'San Jose']	[0.9650450944900513, 0.03495493531227112, 6.474381129565478e-25, 9.84707469411286e-28, 3.064664672214112e-28]	14GboX-AkAUnH7aBTzU0vg
Daly City	['Daly City', 'Hayward', 'San Francisco', 'San Jose', 'Washington']	[1.0, 4.230531550075689e-11, 4.439630115159637e-28, 2.8750451480999175e-30, 4.92037145051233e-37]	5qRsqppcbO_et-STBqJxyg
Daly City	['Daly City', 'San Francisco', 'Hayward', 'Huntington', 'San Jose']	[1.0, 1.99874432564419e-32, 7.20307581517877e-34, 7.398855891635034e-43, 1.2471556332490872e-43]	ywIiA8Jg8FPNPcX1dsZISw
Daly City	['Daly City', 'San Francisco', 'Oakland', 'Hayward', 'San Jose']	[1.0, 1.2301774332132508e-20, 2.673630503065907e-21, 1.0023337343675284e-22, 1.7175470049998026e-38]	jqFeEd9hsDItrEqu-NzVTQ
Dearborn	['Beaverton', 'Billings', 'Missoula', 'Grand Forks', 'Helena']	[0.9882203340530396, 0.00850605871528387, 0.002986180828884244, 0.00016569501894991845, 6.061077874619514e-05]	X6EtLjLh0y1tSipN1QZ-Fg
Dearborn	['Huntington', 'Buckeye', 'Charter Township of Clinton', 'Dearborn', 'Orange']	[0.999943733215332, 5.607709681498818e-05, 1.4531681813423347e-07, 3.2855845541177774e-17, 1.0022706759822086e-20]	0yEQ8RbnDpjJP9-5Fcxl2g
Dearborn	['Marquette', 'Dearborn', 'Grand Forks', 'Bloomington', 'Huntington']	[0.9999992847442627, 7.538641284554615e-07, 5.580474971011995e-11, 3.300831808912845e-16, 1.6754878149973537e-16]	4s7TFSrw67oekPnDVnB35A
Dearborn	['Grand Forks', 'Kingman', 'Billings', 'Buckeye', 'Davis']	[0.999983549118042, 1.2113579032302368e-05, 4.0892396100389306e-06, 1.0036449538119996e-07, 3.370417900327993e-08]	iYinpgdxXqtIe_L2JOUgvQ
Dearborn	['Dearborn', 'Marquette', 'Cambridge', 'Charter Township of Clinton', 'Detroit']	[1.0, 2.9144992197416286e-08, 4.895447135734969e-24, 9.683376079962388e-26, 5.024435988693001e-26]	ncF9k4Fj2xBMZS8zmW4A2w
Dearborn	['Flagstaff', 'Kingman', 'Missoula', 'Billings', 'Prescott']	[1.0, 5.126599015095601e-13, 1.1174685444559698e-13, 1.432106894823284e-14, 9.54687700828417e-15]	n3lL-e36k7mQMx1GpOK_Tw
Dearborn	['Marquette', 'Bloomington', 'Charter Township of Clinton', 'Grand Forks', 'Huntington']	[0.9998641014099121, 0.00011502899724291638, 2.0836758267250843e-05, 1.0288874270188912e-15, 6.302336467947005e-16]	BRZeXkFIe4uo9mGqbgyT2A
Dearborn	['Marquette', 'Dearborn', 'Bloomington', 'Cambridge', 'Grand Forks']	[1.0, 5.104207279060802e-09, 1.0957137974720865e-11, 4.7278093554341984e-17, 8.76721286619441e-18]	bArBsRrVf4qcy6LfarWPDA
Dearborn	['Marquette', 'Grand Forks', 'Billings', 'Kingman', 'Cottonwood']	[0.82731032371521, 0.1415793001651764, 0.02817627042531967, 0.0013661838602274656, 0.0008200288866646588]	CxgUSPcb7fYnK8tfyjGeUw
Dearborn	['Missoula', 'Billings', 'Prescott', 'Hayward', 'Kingman']	[0.7590547800064087, 0.2409335970878601, 1.1602686754486058e-05, 2.1107643632944928e-08, 1.1759371254527196e-10]	rM2TrvHj757CTDsRqOdtww
Dearborn	['Prescott', 'Hayward', 'Marquette', 'Dearborn', 'Flagstaff']	[0.538809597492218, 0.461135596036911, 5.4665088100591674e-05, 1.4853765151201515e-07, 2.852352243287726e-10]	AYs8bmyPw1U7beDAqHL9QQ
Dearborn	['Prescott', 'Marquette', 'Danbury', 'Buckeye', 'Dearborn']	[1.0, 6.9613115272204595e-09, 4.7573540662426694e-09, 6.193617285710218e-10, 2.5729257266404737e-11]	yz7jeNewagYAl-lBCxFBoA
Dearborn	['Hayward', 'Prescott', 'Safford', 'Diamond Bar', 'Anaheim']	[0.9999434947967529, 4.565578274196014e-05, 1.0798626135510858e-05, 5.868104935302654e-08, 5.502693856129781e-10]	1c2kFqGBGetFBs5a9o0nUA
Dearborn	['Charter Township of Clinton', 'Marquette', 'Buckeye', 'Dearborn', 'Elk Grove']	[0.9999455213546753, 5.4444852139567956e-05, 4.7660883240041585e-08, 2.9858203021149166e-08, 1.6288317916668404e-10]	90gLjtFS2MY0M0do55nguQ
Dearborn	['Dearborn', 'Marquette', 'Charter Township of Clinton', 'Bloomington', 'Cambridge']	[0.9955775737762451, 0.004422059282660484, 4.023313238121773e-07, 2.357352646420452e-10, 3.397228678925224e-11]	wg93ciQLRIvQSWIR-MvQhQ
Dearborn	['Grand Forks', 'Marquette', 'Helena', 'Dearborn', 'Charter Township of Clinton']	[1.0, 2.3230419324282714e-13, 4.16653453171487e-25, 2.19294510892296e-27, 3.814270551084894e-29]	n0CY7dkPqI_ybhRZeF95Ag
Dearborn	['Cottonwood', 'Charter Township of Clinton', 'Cambridge', 'Grand Forks', 'Beaverton']	[0.6175012588500977, 0.17731164395809174, 0.14624926447868347, 0.05781995505094528, 0.00047518187784589827]	4BkAeQ7ikDiM2xIt7XQmeA
Dearborn	['Marquette', 'Dearborn', 'Grand Forks', 'Charter Township of Clinton', 'Prior Lake']	[0.9999988079071045, 1.2026137028442463e-06, 6.222258385618629e-12, 5.5352046730849924e-12, 3.2319735310521437e-18]	bSBNKF5IR7wzI8frT2qW4Q
Dearborn	['Dearborn', 'Marquette', 'Charter Township of Clinton', 'Bloomington', 'Hannibal']	[0.9980280995368958, 0.001971855293959379, 2.390703812693573e-08, 1.3381915662250476e-15, 2.875749234231948e-18]	sMzFETLHZe2HkamZFLkDmQ
Dearborn	['Grand Forks', 'Billings', 'Helena', 'Missoula', 'Cottonwood']	[1.0, 1.022908320547078e-11, 2.275832051363614e-15, 2.5808663575049548e-20, 1.7037154733419146e-20]	at_TGUk0Syy9UAUFQyMTAQ
Dearborn	['Bloomington', 'Charter Township of Clinton', 'Dearborn', 'Marquette', 'Cottonwood']	[0.9999991655349731, 8.593909797127708e-07, 3.759467641652975e-18, 6.99423247888946e-24, 1.3386664864075929e-24]	CoR-WrP2rick6KhxeAyllA
Dearborn	['Marquette', 'Charter Township of Clinton', 'Dearborn', 'Bloomington', 'Buckeye']	[1.0, 4.939005293636001e-08, 3.218200816945682e-09, 2.8023705318097614e-12, 4.206641325289187e-15]	TrgvvNwpAopnd8y4SZBHow
Dearborn	['Dearborn', 'Detroit', 'Charter Township of Clinton', 'Huntington', 'Buckeye']	[0.9999994039535522, 6.249371722333308e-07, 2.9529951817153233e-08, 1.1288660998530349e-18, 1.5836273307160267e-19]	4YaD8VHcHHEtvCDWwWzXkQ
Dearborn	['Marquette', 'Grand Forks', 'Huntington', 'Buckeye', 'Dearborn']	[0.9654921293258667, 0.03450784087181091, 1.4896887057247454e-09, 5.5536828608149236e-11, 2.3121541140036506e-11]	9quyV4Jb5C1dE-cqLVVYkg
Dearborn	['Beaverton', 'Hayward', 'Bellingham', 'Hillsboro', 'Missoula']	[0.9998476505279541, 0.0001519264478702098, 3.194111002358113e-07, 8.576655829983793e-08, 6.152195419772966e-11]	YP6AbVp6mSu9Yp3gpWWm0w
Dearborn	['Charter Township of Clinton', 'Richardson', 'Dearborn', 'Chicago', 'Marquette']	[1.0, 8.89387585800705e-09, 6.097408133953763e-10, 3.984292811828959e-20, 2.1492990900721908e-20]	5Sx37FEqRcfLhzz2LbU2Ww
